bus_id,target_stop_id,prediction_made_at,scheduled_arrival_time,seconds_until_scheduled,current_delay_seconds,delay_at_last_stop,avg_delay_this_route_today,avg_delay_same_hour,schedule_adherence_score,delay_trend_last_3_stops,is_delay_accelerating,delay_per_stop_rate,stops_remaining,pct_route_completed,distance_remaining_km,total_segment_time_remaining,avg_segment_time_remaining,stddev_segment_time,min_segment_time,max_segment_time,segment_time_variance,minutes_since_last_checkpoint,checkpoint_freshness_score,checkpoint_age_penalty,has_recent_checkpoint,stops_since_last_checkpoint,time_to_next_expected_report,checkpoint_reliability_score,historical_delay_avg,historical_delay_p50,historical_delay_p90,same_day_hour_avg_delay,recent_24h_performance,recent_7d_performance,route_punctuality_score,historical_completion_rate,typical_delay_this_stop,historical_sample_count,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_peak_period,minutes_into_rush_hour,temperature,rain_1h,snow_1h,visibility,wind_speed,humidity,weather_delay_multiplier,traffic_level_encoded,is_holiday,is_special_event,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,reporters_at_target_stop,avg_reporter_accuracy_target,recent_report_density,report_consensus_strength,has_high_quality_reporter,reporter_cluster_tightness,actual_eta_seconds
3,7,1705096709,1705099004,2295.0505554676056,196,247,267,251,0.67,96,1,32.67,1,0.71,2.0,301.0,301.0,74.0,210.0,391.0,5504.0,2.6,0.83,0.26,1,0,185.0,0.86,142,167,273,234,0.85,0.73,0.92,0.95,13,224,3,5,1,0,0,0,25.17,0.0,0,10000.0,9.11,71.52,1.0,1,0,0,1,0,0,0,0,0,0,2,0.84,0.36,0.72,0,0.83,425
2,7,1706200688,1706201614,926.2814555168152,60,56,222,93,0.9,49,1,10.0,1,0.71,1.49,299.0,299.0,40.0,209.0,389.0,1563.0,9.4,0.37,0.94,0,1,219.0,0.87,223,228,307,102,0.94,0.88,0.9,0.9,138,103,22,3,0,0,0,0,22.13,4.22,0,5194.62,6.86,80.76,1.52,1,0,0,0,1,0,0,0,0,0,1,0.84,0.8,0.87,0,0.78,509
2,5,1706335794,1706338264,2470.0075781345367,112,56,237,309,0.81,24,1,56.0,3,0.14,4.08,979.0,326.0,75.0,228.0,424.0,5638.0,3.3,0.78,0.33,1,2,219.0,0.78,274,262,414,326,0.75,0.78,0.9,0.89,127,235,11,5,1,0,0,0,24.1,0.0,0,4233.07,5.38,87.4,1.12,2,0,0,0,0,0,1,0,0,0,3,0.86,0.77,0.77,1,0.69,1466
10,17,1704471153,1704474564,3410.474180698395,305,255,-80,76,0.49,40,1,152.5,1,0.17,2.44,383.0,383.0,62.0,268.0,498.0,3813.0,5.3,0.64,0.53,0,1,308.0,0.89,32,30,84,66,0.85,0.73,0.85,0.92,-14,140,21,4,0,0,0,0,23.73,6.83,0,7144.84,7.04,79.27,1.74,1,0,0,0,1,0,0,0,0,0,6,0.94,0.54,0.75,1,0.66,949
5,12,1706432376,1706434235,1858.6241114139557,-209,-263,260,270,0.65,-27,0,104.5,3,0.14,3.35,945.0,315.0,53.0,221.0,410.0,2848.0,4.7,0.69,0.47,1,0,140.0,0.78,292,288,400,275,0.8,0.88,0.86,0.96,122,81,14,6,1,0,0,0,25.65,0.0,0,10000.0,6.54,76.05,1.0,2,0,0,1,0,0,0,0,0,0,2,0.71,0.53,0.83,0,0.89,839
3,6,1704902259,1704905269,3009.7960007190704,-80,-88,-14,129,0.87,35,1,26.67,3,0.29,3.71,1230.0,410.0,92.0,287.0,533.0,8400.0,8.0,0.46,0.8,0,2,141.0,0.65,136,156,223,142,0.87,0.92,0.92,0.9,202,234,21,2,0,0,0,0,21.37,0.0,0,5589.75,6.04,96.54,1.09,1,0,0,0,0,0,1,0,0,0,4,0.73,0.57,0.89,0,0.78,1003
6,11,1706600954,1706603661,2707.35599732399,-248,-265,-5,253,0.59,3,0,248.0,3,0.0,7.04,1208.0,403.0,90.0,282.0,524.0,8184.0,4.7,0.69,0.47,1,2,174.0,0.74,75,70,130,270,0.92,0.88,0.81,0.89,57,62,13,1,0,0,0,0,26.96,1.95,0,5409.98,3.24,85.06,1.29,2,0,0,0,1,0,0,0,0,0,5,0.87,0.7,0.79,1,0.68,1355
4,14,1705662435,1705665607,3172.4170739650726,356,356,273,235,0.41,42,1,89.0,3,0.43,5.0,759.0,253.0,39.0,177.0,329.0,1529.0,1.2,0.92,0.12,1,0,151.0,0.88,254,280,330,241,0.73,0.87,0.9,0.89,61,64,16,4,0,0,0,0,25.83,0.0,0,10000.0,8.32,70.34,1.0,1,0,0,1,0,0,0,0,0,0,2,0.87,0.23,0.81,1,0.61,1093
7,19,1705308280,1705310314,2034.2898483276367,187,234,88,292,0.69,54,1,93.5,3,0.17,7.24,874.0,291.0,33.0,204.0,379.0,1067.0,8.4,0.44,0.84,0,0,248.0,0.82,125,141,223,305,0.81,0.77,0.93,0.93,123,88,14,0,0,0,0,0,27.68,0.98,0,7314.0,4.5,79.03,1.15,2,0,0,0,1,0,0,0,0,0,2,0.8,0.33,0.89,0,0.62,1380
3,4,1705903850,1705905494,1643.2504045963287,-216,-256,100,26,0.64,54,1,216.0,3,0.0,5.41,1113.0,371.0,41.0,260.0,483.0,1686.0,1.2,0.92,0.12,1,1,342.0,0.66,13,26,143,31,0.79,0.74,0.9,0.96,105,165,11,0,0,0,0,0,28.25,0.0,0,10000.0,8.23,51.48,1.0,2,0,0,1,0,0,0,0,0,0,7,0.71,0.7,0.83,0,0.58,1208
10,20,1705103865,1705106105,2239.949679374695,141,184,311,11,0.77,-44,0,28.2,1,0.67,1.94,307.0,307.0,49.0,215.0,400.0,2430.0,5.0,0.67,0.5,1,0,239.0,0.87,206,185,300,-6,0.89,0.73,0.92,0.92,127,199,5,5,1,0,0,0,29.34,0.0,0,10000.0,3.57,59.51,1.0,1,0,0,1,0,0,0,0,0,0,5,0.73,0.76,0.83,0,0.68,411
3,7,1705650426,1705652170,1743.472666501999,269,286,178,94,0.55,90,1,53.8,2,0.57,3.49,647.0,323.0,58.0,226.0,420.0,3359.0,3.9,0.74,0.39,1,1,234.0,0.92,80,91,130,82,0.8,0.92,0.75,0.89,107,210,13,4,0,0,0,0,22.1,0.17,0,6225.18,5.18,77.95,1.09,2,0,0,0,1,0,0,0,0,0,5,0.77,0.72,0.86,0,0.79,973
10,18,1704345889,1704348518,2629.66623544693,585,537,391,228,0.03,-15,0,585.0,3,0.0,7.0,1211.0,404.0,95.0,283.0,525.0,8984.0,8.4,0.44,0.84,0,1,353.0,0.7,-8,-26,106,216,0.93,0.87,0.81,0.96,35,181,10,3,0,0,0,0,26.42,0.0,0,10000.0,4.05,67.69,1.0,2,0,0,1,0,0,0,0,0,0,3,0.73,0.94,0.68,0,0.7,2058
8,18,1706645235,1706647852,2616.632823944092,207,194,57,234,0.66,-15,0,103.5,2,0.17,3.8,496.0,248.0,57.0,174.0,322.0,3223.0,9.7,0.35,0.97,0,0,343.0,0.8,246,267,380,229,0.87,0.78,0.79,0.91,0,169,1,2,0,0,0,0,26.25,1.56,0,5658.74,7.75,89.69,1.24,1,0,0,0,1,0,0,0,0,0,4,0.89,0.74,0.82,1,0.85,775
2,4,1704451301,1704452631,1330.3755197525024,202,163,373,74,0.66,40,1,67.33,1,0.29,2.05,299.0,299.0,53.0,209.0,388.0,2759.0,9.1,0.4,0.91,0,1,233.0,0.61,4,-12,117,70,0.69,0.81,0.77,0.89,73,186,16,4,0,0,0,0,27.11,2.25,0,6674.16,1.23,87.86,1.29,1,0,0,0,1,0,0,0,0,0,6,0.81,0.38,0.78,0,0.86,539
6,11,1705507834,1705508784,950.5606122016907,-290,-298,131,-22,0.52,-31,0,96.67,1,0.29,1.51,396.0,396.0,78.0,277.0,514.0,6071.0,2.2,0.85,0.22,1,1,377.0,0.8,25,-3,98,-35,0.75,0.84,0.76,0.94,193,50,21,2,0,0,0,0,32.83,0.0,0,10000.0,8.03,50.58,1.0,1,0,0,1,0,0,0,0,0,0,4,0.86,0.35,0.87,1,0.84,60
6,13,1704926183,1704927928,1744.7148621082306,-142,-139,203,231,0.76,-29,0,28.4,1,0.57,2.23,307.0,307.0,33.0,215.0,399.0,1067.0,8.1,0.46,0.81,0,1,158.0,0.84,210,237,341,235,0.84,0.92,0.89,0.93,-17,121,4,3,0,0,0,0,31.95,0.0,0,10000.0,4.68,62.03,1.0,1,0,0,1,0,0,0,0,0,0,6,0.77,0.92,0.95,0,0.87,60
5,11,1704910231,1704912890,2659.1301505565643,28,65,60,220,0.95,14,0,9.33,1,0.29,1.16,254.0,254.0,44.0,178.0,330.0,1922.0,8.1,0.46,0.81,0,1,320.0,0.83,64,82,190,201,0.85,0.87,0.82,0.96,177,144,23,2,0,0,0,0,27.99,0.0,0,10000.0,2.19,83.44,1.0,1,0,0,1,0,0,0,0,0,0,4,0.8,0.34,0.88,0,0.83,202
2,5,1704679673,1704681692,2019.4455399513245,433,432,17,-46,0.28,4,0,144.33,2,0.29,2.44,536.0,268.0,32.0,188.0,348.0,1039.0,5.7,0.62,0.57,0,1,186.0,0.69,232,213,327,-39,0.76,0.78,0.79,0.89,236,131,7,0,0,1,1,63,25.61,1.15,0,7503.31,6.62,93.83,1.16,3,0,0,0,1,0,0,0,0,0,5,0.83,0.81,0.76,0,0.67,1296
2,3,1706461660,1706463762,2101.705583333969,451,420,221,8,0.25,2,0,451.0,2,0.0,2.78,710.0,355.0,51.0,249.0,462.0,2602.0,6.3,0.58,0.63,0,0,158.0,0.93,-33,-60,38,7,0.78,0.71,0.78,0.89,128,69,22,6,1,0,0,0,26.49,0.0,0,10000.0,4.15,68.72,1.0,1,0,0,1,0,0,0,0,0,0,5,0.85,0.32,0.67,0,0.84,1038
7,20,1705425012,1705428399,3386.841859102249,-273,-307,353,179,0.54,-14,0,68.25,2,0.5,4.86,700.0,350.0,35.0,245.0,455.0,1245.0,6.0,0.6,0.6,0,0,129.0,0.75,-33,-49,20,192,0.84,0.86,0.88,0.92,245,233,22,1,0,0,0,0,22.29,0.0,0,5074.95,6.6,88.36,1.1,1,0,0,0,0,0,1,0,0,0,2,0.8,0.9,0.73,0,0.74,618
3,6,1705262277,1705265688,3411.1987149715424,195,143,84,318,0.68,69,1,39.0,1,0.57,0.83,399.0,399.0,87.0,279.0,519.0,7599.0,2.8,0.82,0.28,1,1,208.0,0.84,88,78,163,315,0.91,0.95,0.79,0.91,168,237,1,0,0,0,0,0,23.21,0.0,0,6366.38,9.65,85.96,1.07,1,0,0,0,0,0,1,0,0,0,5,0.81,0.59,0.74,0,0.72,525
7,19,1706449839,1706451589,1749.9186358451843,-270,-297,295,105,0.55,16,0,90.0,2,0.33,3.96,666.0,333.0,78.0,233.0,433.0,6096.0,8.1,0.46,0.81,0,2,180.0,0.67,288,286,400,123,0.84,0.81,0.91,0.89,-26,178,19,6,1,1,1,66,25.63,0.0,0,6181.73,5.69,89.08,1.08,3,0,0,0,0,0,1,0,0,0,7,0.73,0.92,0.76,0,0.73,719
2,6,1705225299,1705226850,1550.7611241340637,586,576,231,-1,0.02,-44,0,195.33,3,0.29,3.52,815.0,272.0,45.0,190.0,353.0,2014.0,5.8,0.61,0.58,0,2,228.0,0.62,-20,-50,129,7,0.67,0.76,0.85,0.97,-13,107,15,6,1,0,0,0,28.99,0.0,0,10000.0,3.76,71.57,1.0,2,0,0,1,0,0,0,0,0,0,7,0.85,0.42,0.86,0,0.68,1598
3,6,1705695122,1705696250,1127.889173746109,521,487,22,36,0.13,-11,0,104.2,1,0.57,2.02,356.0,356.0,85.0,249.0,463.0,7156.0,1.5,0.9,0.15,1,1,198.0,0.82,-24,-30,28,36,0.69,0.83,0.94,0.92,19,50,1,5,1,0,0,0,32.06,0.0,0,10000.0,3.21,55.82,1.0,1,0,0,1,0,0,0,0,0,0,2,0.73,0.28,0.87,0,0.65,804
1,5,1704229444,1704232864,3419.912830352783,493,480,356,93,0.18,-19,0,123.25,1,0.43,1.05,373.0,373.0,51.0,261.0,485.0,2636.0,3.5,0.76,0.35,1,1,372.0,0.89,172,151,276,94,0.84,0.74,0.82,0.94,112,229,2,2,0,0,0,0,33.53,0.0,0,10000.0,1.93,50.55,1.0,1,0,0,1,0,0,0,0,0,0,4,0.95,0.64,0.89,1,0.69,783
6,12,1706224350,1706226843,2493.013734817505,365,331,350,272,0.39,63,1,182.5,3,0.14,6.59,808.0,269.0,58.0,189.0,350.0,3417.0,7.1,0.53,0.71,0,0,316.0,0.61,6,9,65,276,0.88,0.81,0.76,0.95,152,203,4,4,0,0,0,0,26.45,0.0,0,10000.0,8.76,66.62,1.0,1,0,0,1,0,0,0,0,0,0,6,0.82,0.35,0.78,0,0.63,1033
2,5,1704618440,1704620234,1793.5728437900543,-76,-67,160,196,0.87,28,1,25.33,2,0.29,3.0,604.0,302.0,40.0,212.0,393.0,1623.0,7.9,0.47,0.79,0,0,259.0,0.85,283,259,422,207,0.84,0.83,0.84,0.96,206,206,14,6,1,0,0,0,27.54,0.0,0,10000.0,9.06,82.19,1.0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.69,0.78,0,0.83,730
7,18,1705203300,1705204353,1052.7952885627747,183,240,375,301,0.7,-33,0,91.5,2,0.17,3.19,501.0,251.0,43.0,175.0,326.0,1843.0,1.2,0.92,0.12,1,2,350.0,0.9,21,17,112,282,0.68,0.89,0.79,0.9,177,189,9,6,1,1,1,1,28.22,0.0,0,10000.0,3.64,53.39,1.0,3,0,0,1,0,0,0,0,0,0,4,0.74,0.81,0.72,0,0.85,908
9,17,1705152058,1705153735,1677.3050899505615,-232,-261,257,125,0.61,79,1,116.0,1,0.17,1.07,289.0,289.0,48.0,202.0,375.0,2322.0,8.9,0.41,0.89,0,1,346.0,0.87,163,149,292,105,0.88,0.83,0.87,0.94,228,143,18,5,1,1,1,46,24.05,0.05,0,5516.12,8.21,88.65,1.09,3,0,0,0,1,0,0,0,0,0,2,0.8,0.43,0.68,0,0.89,498
10,20,1704171412,1704174085,2673.554400920868,-212,-236,324,234,0.65,56,1,42.4,1,0.67,2.15,365.0,365.0,68.0,256.0,475.0,4617.0,2.1,0.86,0.21,1,1,176.0,0.94,279,277,408,251,0.82,0.73,0.93,0.89,163,57,10,1,0,0,0,0,31.53,0.0,0,10000.0,8.0,52.14,1.0,2,0,0,1,0,0,0,0,0,0,6,0.92,0.53,0.95,1,0.73,503
7,18,1706614711,1706616222,1510.7555675506592,216,248,-62,333,0.64,15,0,216.0,3,0.0,3.32,826.0,275.0,44.0,193.0,358.0,1972.0,2.5,0.83,0.25,1,0,318.0,0.86,166,194,226,340,0.74,0.73,0.82,0.91,125,184,17,1,0,1,1,34,22.73,0.0,0,3584.04,9.05,94.71,1.13,3,0,0,0,0,0,1,0,0,0,4,0.72,0.2,0.9,0,0.59,1375
3,3,1706662280,1706663395,1114.8141915798187,117,82,267,162,0.8,36,1,117.0,2,0.0,2.96,631.0,316.0,62.0,221.0,410.0,3786.0,5.5,0.63,0.55,0,1,157.0,0.67,288,274,403,159,0.77,0.94,0.79,0.92,182,220,6,2,0,0,0,0,34.3,0.0,0,10000.0,5.24,55.71,1.0,1,0,0,1,0,0,0,0,0,0,1,0.84,0.37,0.83,0,0.83,803
6,11,1706474319,1706475751,1432.3409419059753,284,250,303,-13,0.53,89,1,94.67,1,0.29,0.84,350.0,350.0,85.0,245.0,454.0,7290.0,6.9,0.54,0.69,0,1,196.0,0.77,106,115,185,-32,0.81,0.75,0.91,0.91,58,138,2,0,0,0,0,0,25.63,0.0,0,10000.0,2.87,73.5,1.0,1,0,0,1,0,0,0,0,0,0,1,0.88,0.87,0.95,1,0.73,671
7,19,1704554721,1704556934,2213.4256541728973,447,465,312,41,0.26,45,1,149.0,2,0.33,4.28,751.0,376.0,89.0,263.0,488.0,8007.0,2.9,0.8,0.29,1,2,213.0,0.9,10,2,70,36,0.88,0.8,0.94,0.95,11,59,20,5,1,0,0,0,23.4,1.92,0,5898.77,6.33,90.08,1.27,1,0,0,0,1,0,0,0,0,0,1,0.84,0.36,0.77,0,0.85,1229
5,11,1705658023,1705659549,1526.0550236701965,-297,-271,-55,32,0.51,-1,0,297.0,3,0.0,5.97,906.0,302.0,52.0,211.0,393.0,2676.0,4.6,0.69,0.46,1,0,376.0,0.73,-25,4,69,42,0.86,0.93,0.93,0.91,14,109,15,4,0,0,0,0,32.99,0.0,0,10000.0,9.88,58.59,1.0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.87,0.76,0,0.72,972
1,6,1706184485,1706186042,1557.2634975910187,-82,-121,29,-44,0.86,-35,0,27.33,3,0.29,5.55,1205.0,402.0,96.0,281.0,522.0,9264.0,7.7,0.49,0.77,0,0,229.0,0.82,279,273,410,-58,0.66,0.88,0.83,0.95,10,96,17,3,0,1,1,13,21.71,0.0,0,3667.95,7.56,87.46,1.13,3,0,0,0,0,0,1,0,0,0,2,0.9,0.26,0.89,1,0.72,1684
3,3,1704948745,1704950168,1423.0715708732605,14,2,-41,-45,0.98,97,1,14.0,2,0.0,2.47,661.0,331.0,34.0,232.0,430.0,1159.0,4.8,0.68,0.48,1,1,132.0,0.63,107,109,183,-43,0.73,0.91,0.94,0.93,214,89,10,3,0,0,0,0,27.15,2.35,0,7847.92,6.88,81.57,1.28,2,0,0,0,1,0,0,0,0,0,1,0.86,0.41,0.85,1,0.62,901
1,6,1704399423,1704402803,3379.7027406692505,57,99,355,295,0.91,-42,0,19.0,3,0.29,6.78,786.0,262.0,32.0,183.0,341.0,1045.0,5.9,0.61,0.59,0,1,126.0,0.91,44,52,152,277,0.81,0.8,0.9,0.89,89,164,1,4,0,0,0,0,29.36,0.0,0,10000.0,3.09,58.12,1.0,1,0,0,1,0,0,0,0,0,0,1,0.79,0.74,0.69,0,0.87,737
5,14,1705565854,1705567479,1624.338629245758,-251,-302,12,215,0.58,27,1,62.75,3,0.43,3.26,877.0,292.0,50.0,205.0,380.0,2515.0,4.1,0.73,0.41,1,1,172.0,0.84,10,-10,158,214,0.67,0.9,0.93,0.98,59,157,13,3,0,0,0,0,20.63,0.0,0,3091.53,4.88,85.65,1.14,2,0,0,0,0,0,1,0,0,0,7,0.86,0.23,0.68,1,0.89,950
4,10,1706040339,1706043839,3500.0260894298553,187,152,240,278,0.69,94,1,93.5,1,0.14,2.04,327.0,327.0,39.0,229.0,426.0,1540.0,1.9,0.87,0.19,1,1,379.0,0.78,-50,-35,10,296,0.65,0.89,0.92,0.9,-17,69,1,2,0,0,0,0,26.65,0.0,0,10000.0,3.66,67.91,1.0,1,0,0,1,0,0,0,0,0,0,1,0.78,0.31,0.93,0,0.9,514
4,11,1704908425,1704911597,3172.4056766033173,229,180,-29,191,0.62,-46,0,76.33,1,0.29,2.49,363.0,363.0,87.0,254.0,471.0,7506.0,4.1,0.73,0.41,1,1,234.0,0.87,56,84,107,195,0.75,0.9,0.9,0.97,-4,161,23,2,0,0,0,0,25.46,1.71,0,6558.99,5.65,92.04,1.24,1,0,0,0,1,0,0,0,0,0,2,0.92,0.86,0.81,1,0.59,546
2,6,1704096963,1704099785,2821.540720462799,205,154,-47,135,0.66,78,1,51.25,2,0.43,2.27,501.0,250.0,41.0,175.0,325.0,1649.0,6.6,0.56,0.66,0,0,195.0,0.9,217,201,283,115,0.83,0.85,0.88,0.9,147,109,13,0,0,0,0,0,26.92,0.0,0,10000.0,3.38,66.77,1.0,2,0,0,1,0,0,0,0,0,0,5,0.9,0.27,0.94,1,0.59,750
5,13,1704195536,1704197836,2299.373199701309,325,274,-63,329,0.46,26,1,81.25,2,0.43,4.75,515.0,258.0,58.0,180.0,335.0,3323.0,8.6,0.43,0.86,0,0,167.0,0.95,202,207,294,338,0.95,0.92,0.81,0.94,4,72,17,1,0,1,1,71,23.14,0.0,0,4936.75,9.28,89.1,1.1,3,0,0,0,0,0,1,0,0,0,1,0.79,0.56,0.74,0,0.79,1254
8,19,1706148789,1706150216,1426.9132635593414,216,237,18,211,0.64,74,1,72.0,2,0.33,3.35,521.0,261.0,51.0,182.0,339.0,2643.0,5.0,0.67,0.5,0,2,354.0,0.77,-15,-44,72,200,0.85,0.73,0.91,0.91,154,135,7,3,0,1,1,101,32.33,0.0,0,10000.0,5.97,64.46,1.0,3,0,0,1,0,0,0,0,0,0,3,0.86,0.67,0.86,1,0.77,1285
9,20,1705842847,1705845931,3084.5679202079773,269,285,24,-40,0.55,-24,0,67.25,2,0.5,1.69,730.0,365.0,79.0,256.0,475.0,6312.0,1.2,0.92,0.12,1,1,285.0,0.73,55,47,140,-23,0.85,0.83,0.8,0.94,197,246,18,6,1,1,1,102,25.39,0.0,0,10000.0,6.78,74.27,1.0,3,0,0,1,0,0,0,0,0,0,4,0.94,0.28,0.75,1,0.6,1283
6,13,1705817273,1705819527,2253.5415897369385,-4,33,71,38,0.99,55,1,1.0,2,0.43,3.32,730.0,365.0,53.0,256.0,475.0,2832.0,4.6,0.69,0.46,1,0,344.0,0.69,112,133,234,31,0.77,0.77,0.93,0.88,240,234,11,6,1,0,0,0,25.92,5.75,0,5814.14,8.5,85.65,1.66,2,0,0,0,1,0,0,0,0,0,1,0.76,0.93,0.8,0,0.65,1205
3,6,1705669065,1705671835,2769.5634050369263,279,284,202,171,0.53,83,1,55.8,1,0.57,1.54,305.0,305.0,45.0,214.0,397.0,2021.0,5.4,0.64,0.54,0,1,182.0,0.72,198,209,343,185,0.93,0.84,0.95,0.98,240,205,18,4,0,1,1,2,34.59,0.0,0,10000.0,2.92,62.17,1.0,3,0,0,1,0,0,0,0,0,0,5,0.71,0.27,0.75,0,0.58,1049
5,13,1706369797,1706372818,3020.8818192481995,308,314,91,160,0.49,86,1,102.67,3,0.29,4.32,756.0,252.0,29.0,176.0,327.0,835.0,1.0,0.93,0.1,1,0,382.0,0.92,21,14,160,142,0.87,0.76,0.92,0.95,171,174,21,5,1,0,0,0,20.9,0.0,0,5320.37,8.43,88.79,1.09,1,0,0,0,0,0,1,0,0,0,4,0.82,0.46,0.89,0,0.62,1093
5,11,1704959264,1704960268,1004.4448044300079,474,437,88,82,0.21,-1,0,237.0,2,0.14,3.05,800.0,400.0,74.0,280.0,520.0,5538.0,9.7,0.35,0.97,0,2,196.0,0.78,116,102,188,71,0.72,0.87,0.8,0.97,241,218,13,3,0,0,0,0,26.37,1.35,0,5635.52,6.28,82.54,1.22,2,0,0,0,1,0,0,0,0,0,6,0.85,0.7,0.73,0,0.8,1634
10,17,1705640990,1705642118,1127.428567647934,265,314,-21,143,0.56,-38,0,265.0,2,0.0,4.65,558.0,279.0,46.0,195.0,363.0,2094.0,9.7,0.35,0.97,0,2,218.0,0.66,14,0,101,150,0.89,0.81,0.93,0.9,206,181,10,4,0,0,0,0,24.42,0.0,0,10000.0,9.69,66.3,1.0,2,0,0,1,0,0,0,0,0,0,3,0.77,0.88,0.69,0,0.67,1006
2,3,1705294466,1705296588,2122.469845056534,-19,-76,271,78,0.97,97,1,19.0,2,0.0,1.98,621.0,311.0,66.0,217.0,404.0,4301.0,3.0,0.8,0.3,1,1,163.0,0.64,149,130,294,82,0.68,0.93,0.8,0.89,7,212,10,0,0,0,0,0,24.97,3.2,0,8802.51,4.34,82.77,1.34,2,0,0,0,1,0,0,0,0,0,7,0.93,0.45,0.71,1,0.69,963
9,20,1705435430,1705438823,3392.6634702682495,346,331,277,11,0.42,-50,0,86.5,2,0.5,3.94,540.0,270.0,33.0,189.0,351.0,1111.0,1.4,0.9,0.14,1,1,394.0,0.87,52,73,155,-7,0.68,0.73,0.83,0.93,183,93,1,2,0,0,0,0,24.38,0.0,0,10000.0,8.72,68.35,1.0,1,0,0,1,0,0,0,0,0,0,3,0.71,0.91,0.82,0,0.72,830
9,17,1706522231,1706524680,2449.7579350471497,565,614,278,49,0.06,2,0,282.5,1,0.17,1.82,246.0,246.0,26.0,172.0,320.0,665.0,7.5,0.5,0.75,0,1,303.0,0.79,177,155,227,51,0.72,0.82,0.91,0.9,150,79,15,0,0,0,0,0,22.63,0.0,0,4845.29,1.09,88.53,1.1,2,0,0,0,0,0,1,0,0,0,3,0.85,0.48,0.66,1,0.63,1107
9,20,1705760685,1705762844,2159.0706527233124,-264,-303,-74,325,0.56,79,1,88.0,3,0.33,3.97,1173.0,391.0,80.0,274.0,508.0,6441.0,4.0,0.74,0.4,1,0,190.0,0.83,130,104,181,308,0.85,0.74,0.77,0.91,144,54,19,5,1,1,1,60,20.81,0.0,0,4696.46,5.16,92.35,1.11,3,0,0,0,0,0,1,0,0,0,5,0.84,0.8,0.73,0,0.86,1283
10,18,1704303218,1704306091,2873.3415763378143,-33,-23,386,37,0.94,-1,0,16.5,2,0.17,4.66,799.0,400.0,45.0,280.0,519.0,2004.0,9.5,0.37,0.95,0,1,298.0,0.85,259,261,404,44,0.83,0.81,0.83,0.89,24,134,23,2,0,0,0,0,24.5,0.0,0,6313.95,1.73,89.97,1.07,1,0,0,0,0,0,1,0,0,0,4,0.86,0.42,0.71,1,0.58,858
5,10,1706297038,1706298096,1058.3724012374878,-181,-241,202,153,0.7,98,1,181.0,2,0.0,1.78,741.0,370.0,44.0,259.0,481.0,1894.0,1.1,0.92,0.11,1,1,181.0,0.89,232,203,291,157,0.81,0.79,0.84,0.93,157,226,0,5,1,0,0,0,24.9,0.0,0,5919.41,6.86,87.37,1.08,1,0,0,0,0,0,1,0,0,0,4,0.75,0.77,0.74,0,0.9,689
1,7,1704202727,1704204098,1370.4302904605865,319,292,-23,196,0.47,-39,0,63.8,2,0.57,3.85,536.0,268.0,47.0,187.0,348.0,2194.0,8.1,0.46,0.81,0,2,309.0,0.73,236,228,355,203,0.86,0.72,0.86,0.92,-7,113,19,1,0,1,1,19,29.23,0.0,0,10000.0,7.2,65.67,1.0,3,0,0,1,0,0,0,0,0,0,4,0.71,0.35,0.81,0,0.61,1310
2,6,1705296840,1705300310,3469.6889147758484,-258,-234,100,332,0.57,-15,0,51.6,1,0.57,1.01,367.0,367.0,90.0,257.0,477.0,8139.0,1.4,0.91,0.14,1,1,382.0,0.6,234,236,381,338,0.89,0.77,0.92,0.92,80,220,11,0,0,0,0,0,24.09,0.0,0,10000.0,2.92,67.88,1.0,2,0,0,1,0,0,0,0,0,0,2,0.72,0.64,0.66,0,0.75,379
3,4,1705539044,1705542357,3312.7195105552673,229,247,-67,56,0.62,-2,0,114.5,2,0.14,2.15,522.0,261.0,48.0,183.0,339.0,2304.0,3.7,0.75,0.37,1,0,264.0,0.87,32,30,103,56,0.7,0.94,0.87,0.92,203,163,6,3,0,0,0,0,28.75,0.0,0,10000.0,2.63,71.66,1.0,1,0,0,1,0,0,0,0,0,0,5,0.92,0.43,0.82,1,0.64,801
3,3,1704357165,1704358360,1195.0760824680328,347,303,254,49,0.42,53,1,173.5,1,0.14,2.28,384.0,384.0,82.0,269.0,499.0,6697.0,8.6,0.42,0.86,0,0,235.0,0.68,233,219,364,39,0.73,0.88,0.79,0.94,146,167,14,3,0,0,0,0,23.89,0.0,0,5580.17,2.99,93.72,1.09,2,0,0,0,0,0,1,0,0,0,3,0.73,0.28,0.73,0,0.76,969
2,6,1705020169,1705021500,1331.32670378685,233,189,342,234,0.61,94,1,77.67,3,0.29,6.95,1257.0,419.0,103.0,293.0,545.0,10567.0,7.5,0.5,0.75,0,2,231.0,0.89,266,294,402,226,0.73,0.86,0.81,0.93,1,188,6,4,0,0,0,0,29.48,0.0,0,10000.0,6.2,69.68,1.0,1,0,0,1,0,0,0,0,0,0,3,0.87,0.31,0.69,1,0.59,1593
