bus_id,target_stop_id,prediction_made_at,scheduled_arrival_time,seconds_until_scheduled,current_delay_seconds,delay_at_last_stop,avg_delay_this_route_today,avg_delay_same_hour,schedule_adherence_score,delay_trend_last_3_stops,is_delay_accelerating,delay_per_stop_rate,stops_remaining,pct_route_completed,distance_remaining_km,total_segment_time_remaining,avg_segment_time_remaining,stddev_segment_time,min_segment_time,max_segment_time,segment_time_variance,minutes_since_last_checkpoint,checkpoint_freshness_score,checkpoint_age_penalty,has_recent_checkpoint,stops_since_last_checkpoint,time_to_next_expected_report,checkpoint_reliability_score,historical_delay_avg,historical_delay_p50,historical_delay_p90,same_day_hour_avg_delay,recent_24h_performance,recent_7d_performance,route_punctuality_score,historical_completion_rate,typical_delay_this_stop,historical_sample_count,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_peak_period,minutes_into_rush_hour,temperature,rain_1h,snow_1h,visibility,wind_speed,humidity,weather_delay_multiplier,traffic_level_encoded,is_holiday,is_special_event,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,reporters_at_target_stop,avg_reporter_accuracy_target,recent_report_density,report_consensus_strength,has_high_quality_reporter,reporter_cluster_tightness,actual_eta_seconds
5,11,1705383404051,1705385362502,1958.4513301849365,67,37,297,129,0.89,66,1,22.33,1,0.29,2.01,334.0,334.0,68.0,234.0,435.0,4598.0,4.0,0.73,1.4,1,1,195.0,0.9,107,122,211,138,0.73,0.93,0.75,0.92,21,136,11,1,0,0,0,0,26.89,0.42,0,7832.01,2.88,92.19,1.09,2,0,0,0,1,0,0,0,0,0,5,0.8,0.21,0.83,0,0.59,716
10,17,1704782463503,1704784693781,2230.278069972992,174,221,172,329,0.71,69,1,174.0,2,0.0,3.76,787.0,394.0,53.0,276.0,512.0,2767.0,5.6,0.63,1.56,0,1,260.0,0.92,171,180,310,347,0.66,0.83,0.88,0.96,185,234,12,1,0,0,0,0,27.64,0.0,0,10000.0,3.24,72.26,1.0,2,0,0,1,0,0,0,0,0,0,1,0.74,0.23,0.87,0,0.7,1000
2,3,1705111090730,1705113184596,2093.8653280735016,287,287,215,172,0.52,66,1,287.0,2,0.0,4.8,833.0,416.0,94.0,292.0,541.0,8857.0,9.9,0.34,1.99,0,1,134.0,0.64,85,59,230,181,0.85,0.85,0.88,0.95,241,237,7,5,1,1,1,25,26.04,1.39,0,7671.05,1.07,78.71,1.19,3,0,0,0,1,0,0,0,0,0,2,0.86,0.76,0.73,1,0.75,1691
9,20,1706611436228,1706612455325,1019.0974307060242,312,283,176,70,0.48,4,0,104.0,3,0.33,6.98,861.0,287.0,56.0,201.0,373.0,3107.0,1.4,0.91,1.14,1,1,153.0,0.91,246,237,304,63,0.92,0.91,0.93,0.88,198,113,16,1,0,0,0,0,27.29,0.0,0,10000.0,5.22,76.46,1.0,1,0,0,1,0,0,0,0,0,0,6,0.83,0.9,0.72,0,0.66,1066
9,17,1706194147994,1706195912587,1764.5933079719543,332,327,208,290,0.45,-23,0,332.0,2,0.0,3.35,503.0,252.0,44.0,176.0,327.0,1973.0,9.6,0.36,1.96,0,0,221.0,0.92,-5,-35,107,285,0.73,0.81,0.75,0.91,167,170,20,3,0,0,0,0,23.37,0.0,0,4146.05,8.33,92.44,1.12,1,0,0,0,0,0,1,0,0,0,6,0.74,0.44,0.89,0,0.61,699
9,20,1705529131334,1705530429516,1298.1822474002838,595,597,373,-39,0.01,95,1,198.33,3,0.33,2.51,799.0,266.0,66.0,187.0,346.0,4313.0,2.9,0.8,1.29,1,2,122.0,0.79,162,138,237,-37,0.82,0.78,0.83,0.92,241,169,3,3,0,0,0,0,23.98,0.0,0,4316.71,9.32,94.99,1.11,1,0,0,0,0,0,1,0,0,0,1,0.82,0.22,0.88,0,0.58,1291
10,18,1704789329105,1704790992368,1663.263465642929,515,532,326,256,0.14,56,1,171.67,1,0.33,1.19,310.0,310.0,63.0,217.0,403.0,4017.0,4.2,0.72,1.42,1,1,167.0,0.61,197,200,330,263,0.9,0.76,0.85,0.95,230,124,14,1,0,0,0,0,22.06,0.0,0,6274.57,8.55,91.43,1.07,2,0,0,0,0,0,1,0,0,0,1,0.86,0.4,0.67,1,0.55,1071
5,10,1704264110177,1704265419484,1309.3070492744446,468,527,374,-16,0.22,5,0,468.0,2,0.0,2.73,576.0,288.0,49.0,202.0,374.0,2435.0,4.8,0.68,1.48,1,1,237.0,0.7,83,79,142,2,0.7,0.9,0.78,0.93,41,177,12,2,0,0,0,0,22.91,0.0,0,4899.57,8.64,89.69,1.1,2,0,0,0,0,0,1,0,0,0,0,0.0,0.41,0.75,0,0.79,1216
1,7,1706397704549,1706399081020,1376.4706921577454,438,424,246,234,0.27,-46,0,87.6,2,0.57,4.5,695.0,347.0,65.0,243.0,452.0,4217.0,6.9,0.54,1.69,0,0,142.0,0.71,293,314,433,222,0.82,0.93,0.91,0.95,18,171,4,6,1,0,0,0,26.6,0.0,0,10000.0,7.84,80.98,1.0,1,0,0,1,0,0,0,0,0,0,2,0.89,0.7,0.92,1,0.64,998
2,6,1706422152039,1706423828017,1675.978038072586,74,82,241,168,0.88,60,1,14.8,1,0.57,1.05,387.0,387.0,52.0,271.0,503.0,2685.0,6.4,0.57,1.64,0,1,234.0,0.78,148,165,200,168,0.69,0.77,0.8,0.91,207,77,11,6,1,0,0,0,28.72,0.0,0,10000.0,9.11,84.14,1.0,2,0,0,1,0,0,0,0,0,0,2,0.73,0.41,0.87,0,0.55,727
3,4,1705070235229,1705072542143,2306.9133620262146,-134,-117,384,124,0.78,-31,0,134.0,3,0.0,7.28,1038.0,346.0,38.0,242.0,450.0,1442.0,5.4,0.64,1.54,0,2,228.0,0.81,-22,-35,64,128,0.77,0.94,0.77,0.96,58,133,20,4,0,0,0,0,29.1,0.0,0,10000.0,4.14,84.84,1.0,1,0,0,1,0,0,0,0,0,0,3,0.84,0.44,0.81,0,0.72,946
3,3,1704631200506,1704634140984,2940.4772617816925,-174,-177,23,56,0.71,34,1,87.0,1,0.14,2.25,300.0,300.0,72.0,210.0,390.0,5142.0,5.9,0.61,1.59,0,0,297.0,0.85,297,301,412,71,0.77,0.87,0.83,0.9,238,56,18,6,1,1,1,20,20.44,0.0,0,5302.5,4.45,92.44,1.09,3,0,0,0,0,0,1,0,0,0,4,0.93,0.47,0.86,1,0.57,418
2,6,1705809405237,1705811388410,1983.1736783981323,114,66,283,210,0.81,72,1,38.0,3,0.29,2.94,1167.0,389.0,55.0,272.0,506.0,3013.0,7.5,0.5,1.75,0,1,136.0,0.67,130,128,232,229,0.68,0.9,0.95,0.96,112,144,9,6,1,1,1,60,26.57,0.0,0,10000.0,5.53,65.94,1.0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.88,0.68,0,0.6,1847
3,7,1705746446782,1705748637886,2191.1037533283234,547,596,-63,-29,0.09,39,1,136.75,3,0.43,5.06,1243.0,414.0,99.0,290.0,538.0,9724.0,4.2,0.72,1.42,1,2,378.0,0.69,160,172,278,-20,0.71,0.83,0.92,0.93,73,92,15,5,1,0,0,0,22.03,1.78,0,7574.32,8.31,80.7,1.23,2,0,0,0,1,0,0,0,0,0,2,0.93,0.58,0.87,1,0.87,2084
6,10,1704431739222,1704434587014,2847.7919161319733,318,268,1,259,0.47,-21,0,159.0,1,0.14,2.12,255.0,255.0,56.0,179.0,332.0,3109.0,2.0,0.87,1.2,1,1,233.0,0.89,191,184,303,265,0.8,0.87,0.95,0.89,-1,162,10,4,0,0,0,0,26.39,0.0,0,10000.0,6.37,66.78,1.0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.74,0.85,0,0.82,620
7,20,1705648835046,1705650712887,1877.841028213501,-132,-130,325,330,0.78,55,1,44.0,3,0.33,6.5,851.0,284.0,59.0,199.0,369.0,3533.0,2.7,0.82,1.27,1,2,398.0,0.72,112,122,177,325,0.84,0.73,0.84,0.95,181,146,12,4,0,0,0,0,23.06,3.26,0,8686.52,9.37,80.22,1.35,2,0,0,0,1,0,0,0,0,0,4,0.8,0.33,0.9,0,0.62,870
5,14,1704907139204,1704909779710,2640.5060045719147,-257,-271,18,314,0.57,69,1,42.83,1,0.71,1.84,386.0,386.0,84.0,270.0,502.0,7053.0,1.3,0.91,1.13,1,1,309.0,0.84,52,67,132,331,0.82,0.88,0.9,0.9,24,121,22,2,0,0,0,0,21.11,0.0,0,5367.58,6.2,94.55,1.09,1,0,0,0,0,0,1,0,0,0,3,0.89,0.6,0.72,1,0.77,185
1,7,1704405607111,1704407374395,1767.2840070724487,191,250,329,-50,0.68,-10,0,38.2,2,0.57,2.15,734.0,367.0,68.0,257.0,477.0,4643.0,3.4,0.77,1.34,1,2,202.0,0.79,103,112,163,-46,0.94,0.91,0.93,0.92,149,162,3,4,0,0,0,0,21.94,0.0,0,6363.54,1.94,96.08,1.07,1,0,0,0,0,0,1,0,0,0,4,0.71,0.44,0.69,0,0.6,955
2,6,1706047450066,1706049006252,1556.1858932971954,-59,-86,263,288,0.9,-28,0,11.8,1,0.57,2.21,297.0,297.0,42.0,208.0,385.0,1767.0,3.2,0.79,1.32,1,1,125.0,0.72,113,124,258,280,0.74,0.8,0.83,0.95,239,111,3,2,0,0,0,0,24.42,0.0,0,10000.0,9.19,84.07,1.0,1,0,0,1,0,0,0,0,0,0,4,0.92,0.78,0.85,1,0.71,147
3,7,1704645868198,1704649167373,3299.174415588379,379,389,163,54,0.37,64,1,63.17,1,0.71,2.01,315.0,315.0,75.0,221.0,410.0,5587.0,4.7,0.69,1.47,1,0,156.0,0.71,266,257,361,54,0.78,0.78,0.91,0.89,42,135,22,6,1,0,0,0,27.42,0.0,0,10000.0,8.58,51.67,1.0,1,0,0,1,0,0,0,0,0,0,6,0.86,0.62,0.94,1,0.83,671
2,7,1705001503261,1705003479933,1976.6724944114685,68,72,61,34,0.89,8,0,13.6,2,0.57,2.61,541.0,271.0,46.0,190.0,352.0,2150.0,8.2,0.46,1.82,0,2,374.0,0.79,261,250,331,47,0.86,0.88,0.85,0.89,199,217,1,4,0,0,0,0,28.35,0.0,0,10000.0,2.64,63.15,1.0,1,0,0,1,0,0,0,0,0,0,2,0.76,0.82,0.78,0,0.61,595
5,14,1704493932740,1704495450266,1517.5267338752747,267,284,273,81,0.55,-42,0,66.75,3,0.43,5.36,1070.0,357.0,54.0,250.0,464.0,2923.0,7.9,0.47,1.79,0,0,280.0,0.7,292,307,416,100,0.67,0.76,0.88,0.88,84,194,4,5,1,0,0,0,23.09,0.37,0,7049.8,6.89,75.58,1.1,1,0,0,0,1,0,0,0,0,0,5,0.7,0.5,0.92,0,0.86,1515
7,19,1705150481029,1705152032881,1551.8516962528229,286,265,289,222,0.52,19,0,71.5,1,0.5,1.0,266.0,266.0,30.0,186.0,346.0,895.0,9.4,0.37,1.94,0,0,305.0,0.74,11,-9,127,231,0.71,0.82,0.85,0.92,41,140,18,5,1,1,1,28,23.06,0.0,0,6295.15,9.34,91.5,1.07,3,0,0,0,0,0,1,0,0,0,7,0.86,0.24,0.74,1,0.85,871
8,20,1706247362612,1706249408468,2045.856262922287,-271,-278,60,210,0.55,-33,0,67.75,2,0.5,2.81,619.0,310.0,37.0,217.0,402.0,1341.0,7.1,0.53,1.71,0,2,311.0,0.9,276,252,368,195,0.84,0.79,0.85,0.98,-27,50,11,4,0,0,0,0,31.15,0.0,0,10000.0,4.98,66.56,1.0,2,0,0,1,0,0,0,0,0,0,2,0.74,0.29,0.73,0,0.88,446
3,5,1705586110673,1705589373488,3262.8150708675385,32,62,65,110,0.95,-45,0,16.0,3,0.14,5.8,813.0,271.0,49.0,190.0,352.0,2428.0,4.0,0.73,1.4,1,0,234.0,0.84,95,89,223,112,0.86,0.73,0.78,0.91,171,208,19,3,0,1,1,101,20.62,0.0,0,4164.99,9.56,93.6,1.12,3,0,0,0,0,0,1,0,0,0,6,0.86,0.71,0.73,1,0.73,1129
3,7,1704623690337,1704624777708,1087.3709876537323,521,514,334,129,0.13,84,1,130.25,3,0.43,7.35,1061.0,354.0,88.0,248.0,460.0,7693.0,4.1,0.73,1.41,1,1,161.0,0.61,135,114,188,118,0.89,0.89,0.85,0.96,165,148,16,6,1,0,0,0,24.96,0.0,0,5713.75,3.97,94.85,1.09,1,0,0,0,0,0,1,0,0,0,0,0.0,0.94,0.82,0,0.89,1542
1,6,1705430399174,1705433504053,3104.8781156539917,519,481,142,235,0.14,19,0,129.75,2,0.43,3.51,503.0,251.0,51.0,176.0,327.0,2632.0,1.5,0.9,1.15,1,2,344.0,0.71,8,31,92,230,0.67,0.85,0.78,0.94,202,206,0,2,0,0,0,0,22.4,5.3,0,7609.86,3.84,81.08,1.58,1,0,0,0,1,0,0,0,0,0,0,0.0,0.8,0.93,0,0.82,1364
4,10,1705387036261,1705389952796,2916.534720182419,264,245,234,47,0.56,96,1,264.0,2,0.0,4.18,726.0,363.0,51.0,254.0,472.0,2582.0,7.0,0.53,1.7,0,0,390.0,0.8,34,27,139,33,0.85,0.78,0.79,0.89,213,57,12,1,0,0,0,0,23.7,0.0,0,6892.22,3.62,91.28,1.06,2,0,0,0,0,0,1,0,0,0,5,0.74,0.23,0.71,0,0.79,1103
5,12,1705565255983,1705566890819,1634.8360946178436,-156,-127,275,-46,0.74,81,1,39.0,1,0.43,1.59,256.0,256.0,56.0,179.0,333.0,3158.0,5.3,0.65,1.53,0,1,207.0,0.89,49,39,103,-62,0.89,0.92,0.76,0.96,209,128,13,3,0,0,0,0,34.24,0.0,0,10000.0,8.79,59.92,1.0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.53,0.77,0,0.57,472
6,12,1704847532657,1704850558927,3026.269558906555,76,111,346,217,0.87,19,0,25.33,2,0.29,3.56,690.0,345.0,79.0,241.0,448.0,6237.0,4.1,0.72,1.41,1,1,330.0,0.69,129,147,196,206,0.94,0.71,0.8,0.9,144,247,6,2,0,0,0,0,24.74,1.12,0,6658.94,3.73,78.14,1.18,1,0,0,0,1,0,0,0,0,0,2,0.94,0.57,0.76,1,0.69,657
5,13,1705844376416,1705847576065,3199.6485900878906,56,84,-52,8,0.91,81,1,18.67,3,0.29,5.58,935.0,312.0,34.0,218.0,405.0,1154.0,4.2,0.72,1.42,1,2,232.0,0.77,57,68,125,25,0.91,0.81,0.87,0.95,207,238,19,6,1,1,1,55,34.1,0.0,0,10000.0,9.14,58.62,1.0,3,0,0,1,0,0,0,0,0,0,0,0.0,0.21,0.84,0,0.71,1560
4,11,1706277751404,1706279106543,1355.1385827064514,587,610,105,191,0.02,-1,0,587.0,3,0.0,4.5,846.0,282.0,56.0,197.0,366.0,3114.0,3.7,0.76,1.37,1,1,148.0,0.69,273,263,413,180,0.82,0.89,0.76,0.93,166,102,19,4,0,1,1,112,25.26,0.52,0,8547.68,1.53,94.98,1.08,3,0,0,0,1,0,0,0,0,0,7,0.91,0.58,0.81,1,0.57,1827
8,19,1704249173629,1704250090709,917.080614566803,63,41,-30,77,0.9,-18,0,31.5,3,0.17,7.35,1251.0,417.0,75.0,292.0,542.0,5571.0,8.6,0.43,1.86,0,2,162.0,0.82,201,217,259,62,0.67,0.8,0.88,0.98,172,206,8,2,0,1,1,37,27.59,0.14,0,5083.78,3.68,91.65,1.11,3,0,0,0,1,0,0,0,0,0,1,0.77,0.42,0.72,0,0.67,1701
7,17,1705432542034,1705434144613,1602.5794396400452,-142,-88,315,250,0.76,-24,0,142.0,2,0.0,1.71,674.0,337.0,57.0,236.0,438.0,3233.0,3.2,0.79,1.32,1,2,129.0,0.81,163,181,299,234,0.72,0.78,0.92,0.93,193,215,0,2,0,0,0,0,26.39,0.0,0,10000.0,9.25,68.34,1.0,1,0,0,1,0,0,0,0,0,0,4,0.93,0.62,0.66,1,0.76,616
8,18,1705264542460,1705265921351,1378.8902814388275,-52,-53,13,89,0.91,84,1,17.33,1,0.33,1.3,268.0,268.0,49.0,188.0,349.0,2395.0,5.7,0.62,1.57,0,0,385.0,0.7,110,96,222,90,0.75,0.9,0.94,0.88,69,151,2,0,0,0,0,0,25.62,0.0,0,3028.43,3.39,93.58,1.14,1,0,0,0,0,0,1,0,0,0,3,0.82,0.89,0.89,0,0.66,198
8,19,1706581652469,1706584752344,3099.8750450611115,-110,-98,107,335,0.82,-16,0,36.67,2,0.33,4.91,563.0,282.0,62.0,197.0,366.0,3816.0,5.8,0.61,1.58,0,0,276.0,0.92,160,187,279,328,0.8,0.83,0.79,0.95,185,225,7,1,0,1,1,64,32.79,0.0,0,10000.0,5.34,63.53,1.0,3,0,0,1,0,0,0,0,0,0,7,0.92,0.56,0.68,1,0.67,774
9,18,1705950236204,1705951222361,986.1566643714905,459,474,-15,273,0.23,58,1,459.0,3,0.0,6.3,1136.0,379.0,84.0,265.0,492.0,7103.0,8.6,0.43,1.86,0,1,273.0,0.73,-41,-20,53,282,0.7,0.82,0.8,0.98,95,94,0,1,0,0,0,0,25.09,0.0,0,10000.0,3.56,51.86,1.0,1,0,0,1,0,0,0,0,0,0,1,0.75,0.82,0.71,0,0.87,1431
5,14,1706408755236,1706411520071,2764.8356277942657,118,83,260,296,0.8,24,1,29.5,3,0.43,5.63,1218.0,406.0,97.0,284.0,528.0,9451.0,7.0,0.53,1.7,0,1,288.0,0.61,52,40,170,293,0.72,0.85,0.87,0.91,150,178,7,6,1,1,1,11,20.18,0.0,0,4535.52,2.06,96.04,1.11,3,0,0,0,0,0,1,0,0,0,6,0.9,0.79,0.87,1,0.86,1846
3,7,1706191289596,1706193851076,2561.4800193309784,-194,-173,368,151,0.68,-30,0,48.5,3,0.43,6.46,1098.0,366.0,40.0,256.0,476.0,1594.0,2.0,0.87,1.2,1,2,371.0,0.94,44,62,158,162,0.72,0.9,0.76,0.91,70,189,19,3,0,1,1,77,34.22,0.0,0,10000.0,9.35,59.84,1.0,3,0,0,1,0,0,0,0,0,0,7,0.95,0.7,0.77,1,0.58,1173
3,4,1706107704976,1706110809272,3104.296004295349,237,277,323,320,0.6,35,1,118.5,2,0.14,2.85,816.0,408.0,73.0,286.0,530.0,5359.0,8.2,0.45,1.82,0,2,282.0,0.66,169,152,233,320,0.87,0.89,0.8,0.89,226,122,20,2,0,0,0,0,29.51,0.0,0,10000.0,3.88,75.91,1.0,1,0,0,1,0,0,0,0,0,0,6,0.83,0.28,0.86,0,0.81,1069
1,4,1705387134239,1705388282955,1148.7155225276947,-74,-89,33,-35,0.88,61,1,24.67,1,0.29,1.6,341.0,341.0,71.0,239.0,443.0,4979.0,7.1,0.53,1.71,0,1,239.0,0.71,7,-10,134,-21,0.88,0.79,0.9,0.92,-3,190,12,1,0,0,0,0,34.65,0.0,0,10000.0,1.18,65.44,1.0,2,0,0,1,0,0,0,0,0,0,4,0.79,0.43,0.72,0,0.81,584
8,17,1705697678524,1705700802146,3123.622183084488,78,88,127,334,0.87,62,1,78.0,2,0.0,3.36,605.0,302.0,55.0,212.0,393.0,3011.0,9.5,0.37,1.95,0,0,260.0,0.82,38,19,158,320,0.82,0.82,0.82,0.91,72,225,2,5,1,0,0,0,26.92,4.46,0,8639.74,5.32,80.06,1.47,1,0,0,0,1,0,0,0,0,0,4,0.94,0.22,0.71,1,0.71,903
4,12,1706509847774,1706513262565,3414.7906606197357,-262,-231,-35,-38,0.56,9,0,87.33,2,0.29,3.91,832.0,416.0,82.0,291.0,541.0,6729.0,4.1,0.73,1.41,1,1,384.0,0.76,126,124,213,-53,0.65,0.82,0.9,0.96,-14,108,12,0,0,0,0,0,22.52,0.12,0,6771.82,2.81,91.9,1.08,2,0,0,0,1,0,0,0,0,0,1,0.81,0.92,0.66,0,0.76,680
8,20,1706059207269,1706060346877,1139.6085319519043,-250,-293,267,135,0.58,13,0,62.5,2,0.5,4.63,540.0,270.0,35.0,189.0,351.0,1246.0,4.2,0.72,1.42,1,1,329.0,0.81,214,190,354,142,0.79,0.89,0.88,0.96,93,219,6,2,0,0,0,0,26.53,0.0,0,10000.0,3.39,54.67,1.0,1,0,0,1,0,0,0,0,0,0,7,0.95,0.57,0.91,1,0.62,372
1,4,1704918842612,1704921045623,2203.0103833675385,-276,-267,-34,67,0.54,-27,0,276.0,3,0.0,6.7,1223.0,408.0,81.0,285.0,530.0,6567.0,8.4,0.44,1.84,0,1,155.0,0.92,52,45,122,64,0.7,0.91,0.76,0.91,183,172,2,3,0,0,0,0,25.51,0.43,0,8535.34,2.69,78.03,1.07,1,0,0,0,1,0,0,0,0,0,0,0.0,0.55,0.82,0,0.66,1023
8,20,1706358400649,1706361205456,2804.807103395462,175,186,151,289,0.71,-38,0,43.75,2,0.5,4.66,797.0,399.0,49.0,279.0,518.0,2389.0,1.7,0.88,1.17,1,0,218.0,0.61,291,314,432,274,0.72,0.76,0.84,0.89,-9,234,17,5,1,1,1,40,27.44,0.0,0,10000.0,3.64,72.95,1.0,3,0,0,1,0,0,0,0,0,0,6,0.85,0.47,0.7,0,0.8,1349
8,19,1704778540744,1704779683255,1142.5111384391785,132,172,-28,7,0.78,56,1,66.0,3,0.17,3.11,815.0,272.0,37.0,190.0,353.0,1403.0,3.2,0.79,1.32,1,0,281.0,0.61,109,97,227,-8,0.81,0.81,0.82,0.96,86,234,11,1,0,0,0,0,26.15,0.32,0,7830.9,7.88,85.01,1.08,2,0,0,0,1,0,0,0,0,0,0,0.0,0.76,0.75,0,0.69,1220
3,5,1706431479163,1706435049979,3570.816652774811,305,295,293,345,0.49,87,1,101.67,2,0.29,2.28,832.0,416.0,99.0,291.0,541.0,9795.0,2.5,0.84,1.25,1,2,156.0,0.87,253,267,391,353,0.85,0.9,0.79,0.96,1,226,14,6,1,0,0,0,34.51,0.0,0,10000.0,6.15,65.23,1.0,2,0,0,1,0,0,0,0,0,0,3,0.7,0.59,0.82,0,0.78,1349
5,10,1705831860065,1705833212690,1352.6248140335083,47,4,-57,308,0.92,-3,0,47.0,2,0.0,4.96,787.0,393.0,55.0,275.0,511.0,3051.0,4.3,0.71,1.43,1,2,206.0,0.69,180,168,234,300,0.81,0.76,0.88,0.97,221,218,15,6,1,0,0,0,20.66,0.0,0,3438.38,1.35,95.97,1.13,2,0,0,0,0,0,1,0,0,0,0,0.0,0.27,0.81,0,0.73,1138
1,4,1706443174386,1706444130118,955.7320048809052,430,395,150,44,0.28,47,1,430.0,3,0.0,3.44,1091.0,364.0,42.0,255.0,473.0,1738.0,2.7,0.82,1.27,1,2,229.0,0.68,13,-11,97,45,0.7,0.87,0.82,0.91,87,232,17,6,1,1,1,84,24.85,0.0,0,10000.0,8.95,79.16,1.0,3,0,0,1,0,0,0,0,0,0,4,0.78,0.95,0.68,0,0.6,1984
4,11,1705731678427,1705734557911,2879.4839720726013,157,203,200,170,0.74,-5,0,52.33,1,0.29,2.19,330.0,330.0,37.0,231.0,429.0,1364.0,7.6,0.49,1.76,0,0,166.0,0.62,0,10,146,186,0.7,0.82,0.83,0.92,50,51,11,5,1,0,0,0,26.28,0.0,0,10000.0,7.57,82.37,1.0,2,0,0,1,0,0,0,0,0,0,4,0.88,0.88,0.69,1,0.64,766
5,13,1706543953698,1706546799391,2845.692917585373,319,288,123,242,0.47,-19,0,63.8,1,0.57,1.18,348.0,348.0,51.0,243.0,452.0,2616.0,9.9,0.34,1.99,0,1,204.0,0.93,235,230,300,232,0.94,0.71,0.89,0.9,-27,212,21,0,0,0,0,0,28.11,0.0,0,10000.0,7.24,53.75,1.0,1,0,0,1,0,0,0,0,0,0,6,0.8,0.74,0.68,0,0.81,527
1,6,1704469382736,1704471836854,2454.118236541748,186,217,246,213,0.69,70,1,37.2,1,0.57,1.63,240.0,240.0,56.0,168.0,312.0,3135.0,1.1,0.93,1.11,1,1,252.0,0.78,180,207,244,200,0.81,0.74,0.8,0.89,65,120,21,4,0,0,0,0,28.15,0.0,0,10000.0,7.76,65.97,1.0,1,0,0,1,0,0,0,0,0,0,5,0.79,0.3,0.82,0,0.67,530
3,7,1706083310674,1706084956061,1645.3877494335175,96,116,323,292,0.84,84,1,16.0,1,0.71,1.64,414.0,414.0,75.0,290.0,538.0,5672.0,4.0,0.74,1.4,1,1,179.0,0.62,39,33,156,277,0.68,0.76,0.95,0.96,246,192,13,2,0,0,0,0,31.81,0.0,0,10000.0,8.12,67.53,1.0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.74,0.77,0,0.85,856
4,12,1705112787181,1705114933968,2146.786657333374,177,117,125,-31,0.71,49,1,59.0,2,0.29,2.28,802.0,401.0,100.0,281.0,521.0,10044.0,6.0,0.6,1.6,0,1,291.0,0.87,188,212,332,-49,0.86,0.8,0.81,0.98,80,54,7,5,1,1,1,59,26.62,1.49,0,7628.58,9.98,90.04,1.2,3,0,0,0,1,0,0,0,0,0,7,0.82,0.59,0.83,0,0.68,1400
5,13,1706588281554,1706591756119,3474.5645775794983,97,42,96,-14,0.84,59,1,19.4,1,0.57,1.27,358.0,358.0,80.0,251.0,466.0,6400.0,8.1,0.46,1.81,0,0,228.0,0.68,263,234,390,-28,0.8,0.8,0.86,0.91,238,88,9,1,0,1,1,101,21.17,0.0,0,5693.74,8.46,93.44,1.09,3,0,0,0,0,0,1,0,0,0,1,0.92,0.4,0.71,1,0.56,868
6,13,1706207562545,1706209422570,1860.0256626605988,327,296,255,221,0.45,13,0,81.75,2,0.43,2.12,724.0,362.0,76.0,253.0,471.0,5738.0,4.3,0.72,1.43,1,0,331.0,0.73,47,42,166,233,0.68,0.77,0.77,0.9,179,103,0,4,0,0,0,0,23.91,1.15,0,8647.01,2.48,83.23,1.14,1,0,0,0,1,0,0,0,0,0,5,0.93,0.76,0.89,1,0.7,971
4,13,1705096239322,1705099198759,2959.436840772629,-191,-222,6,246,0.68,33,1,38.2,1,0.57,1.35,330.0,330.0,59.0,231.0,429.0,3484.0,4.6,0.7,1.46,1,1,127.0,0.68,6,-1,74,242,0.7,0.72,0.87,0.94,186,55,3,5,1,0,0,0,25.19,8.48,0,5451.67,3.69,89.44,1.94,1,0,0,0,1,0,0,0,0,0,3,0.91,0.78,0.92,1,0.66,289
9,20,1704192324057,1704194479923,2155.8653149604797,555,574,311,121,0.07,12,0,111.0,1,0.67,1.97,282.0,282.0,69.0,197.0,366.0,4776.0,6.9,0.54,1.69,0,1,374.0,0.73,162,148,301,135,0.82,0.75,0.82,0.97,190,124,16,1,0,0,0,0,26.56,0.0,0,10000.0,3.72,69.85,1.0,1,0,0,1,0,0,0,0,0,0,4,0.82,0.54,0.71,0,0.76,923
1,7,1705629979485,1705633550418,3570.932609796524,411,441,128,266,0.31,-30,0,102.75,3,0.43,4.31,937.0,312.0,39.0,219.0,406.0,1495.0,6.2,0.59,1.62,0,0,173.0,0.79,50,49,166,275,0.79,0.93,0.87,0.89,-19,176,7,4,0,1,1,103,24.16,6.83,0,6685.99,3.57,83.7,1.75,3,0,0,0,1,0,0,0,0,0,6,0.83,0.46,0.78,0,0.73,2027
9,19,1706635759811,1706636840490,1080.6789853572845,254,207,338,263,0.58,87,1,63.5,1,0.5,2.34,344.0,344.0,82.0,240.0,447.0,6757.0,9.8,0.34,1.98,0,1,268.0,0.65,160,153,304,282,0.88,0.8,0.92,0.93,2,55,22,1,0,0,0,0,26.27,0.51,0,5380.74,8.78,92.93,1.14,1,0,0,0,1,0,0,0,0,0,4,0.95,0.47,0.84,1,0.76,669
2,6,1704207916539,1704211150735,3234.1967520713806,-141,-166,48,317,0.77,71,1,47.0,3,0.29,5.32,1096.0,365.0,59.0,256.0,475.0,3498.0,8.8,0.41,1.88,0,1,273.0,0.84,151,163,202,327,0.91,0.74,0.9,0.88,-9,236,20,1,0,0,0,0,28.54,0.0,0,10000.0,6.93,52.14,1.0,1,0,0,1,0,0,0,0,0,0,2,0.88,0.55,0.77,1,0.69,840
