bus_id,stop_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,confirm_prob,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier
1,7,1704442551,14,9,0.11,22.4,433.0,367.11,300.58,138.92,0.36,0.001787,392.42,1704439834.2,2717.3,349.87,46.46,13,4,0,0,0,1,0,0,0.4368,0.0,0,24.6,6.22,90.38,5611.9,1.09
8,15,1704130190,16,3,0.03,167.2,580.1,66.23,65.98,9.99,0.34,0.003279,58.49,1704125216.7,4973.6,401.13,53.35,22,0,0,0,0,0,0,1,0.4941,0.0,0,24.69,6.83,90.68,5511.0,1.09
6,13,1706277613,21,14,0.04,220.4,324.5,319.05,349.64,90.51,0.31,0.001376,358.67,1706274340.8,3272.3,958.41,137.08,19,4,0,1,0,0,1,0,0.6338,0.0,0,23.13,9.61,85.88,3724.9,1.13
3,4,1706383437,8,8,0.02,187.5,367.0,39.0,41.07,12.9,1.0,0.00055,42.59,1706378550.2,4887.7,690.65,56.56,0,6,1,0,0,0,0,1,0.6023,0.0,0,26.45,3.73,72.09,10000.0,1.0
9,20,1705999439,23,13,0.06,174.8,147.2,241.15,246.31,65.37,0.45,0.00384,195.35,1705995723.9,3716.1,1002.19,191.39,14,1,0,0,0,1,0,0,0.695,0.6,0,26.17,7.62,86.35,8185.0,1.1
10,19,1705693599,17,5,0.03,23.0,434.8,99.55,92.34,22.36,0.94,0.001592,83.27,1705690078.8,3520.9,394.21,32.38,1,5,1,0,0,0,0,1,0.6438,0.0,0,23.44,7.43,85.79,3123.7,1.14
8,18,1705049589,3,1,0.02,11.7,525.3,292.79,338.54,81.71,0.87,0.002434,322.05,1705042858.8,6730.4,814.91,77.58,14,4,0,0,0,1,0,0,0.3427,0.6,0,23.19,6.0,79.94,6225.7,1.14
6,14,1705611074,9,9,0.07,218.3,477.2,360.3,371.68,37.61,0.55,0.003222,344.08,1705604611.5,6462.8,577.92,71.31,2,4,0,0,0,0,0,1,0.5158,0.0,0,25.6,6.02,71.66,10000.0,1.0
2,3,1705915983,20,15,0.05,205.3,563.1,498.51,542.41,92.8,0.92,0.000721,444.88,1705909337.8,6645.9,530.57,55.8,15,0,0,0,0,1,0,0,0.7554,0.0,0,20.83,7.07,96.17,5000.2,1.1
4,14,1704717460,20,7,0.1,126.2,173.2,488.51,516.97,185.81,0.51,0.004019,540.47,1704711925.1,5534.9,1169.08,173.48,18,0,0,1,0,0,1,0,0.4617,0.0,0,20.78,6.18,93.73,5917.2,1.08
10,19,1704623071,3,3,0.01,195.3,462.4,123.79,119.1,22.37,0.44,0.004025,144.05,1704619272.7,3799.3,976.15,267.71,15,6,1,0,0,1,0,0,0.3464,0.0,0,25.08,4.39,87.38,6825.2,1.06
6,8,1705002311,15,8,0.03,29.3,384.0,247.97,252.52,93.7,0.91,0.004033,225.52,1704995588.0,6723.8,387.76,102.11,1,4,0,0,0,0,0,1,0.5883,0.0,0,21.97,3.08,85.7,5677.4,1.09
6,9,1704703936,3,3,0.01,45.5,574.3,171.12,182.23,55.71,0.87,0.004756,158.32,1704697500.4,6435.9,418.52,94.69,14,0,0,0,0,1,0,0,0.399,0.0,0,24.45,8.86,93.81,4009.3,1.12
4,10,1704531881,7,1,0.02,255.5,267.0,92.46,104.9,24.47,0.43,0.003742,92.87,1704526817.8,5063.3,714.81,183.83,14,5,1,0,0,1,0,0,0.361,3.5,0,26.26,7.04,77.11,8355.4,1.39
6,10,1705933286,24,18,0.09,266.5,85.5,481.09,515.57,139.23,0.49,0.00162,566.16,1705929876.0,3410.7,997.95,147.98,19,0,0,1,0,0,1,0,0.7166,0.3,0,22.06,4.32,85.89,8903.1,1.05
9,15,1704998442,18,7,0.03,154.1,334.2,77.8,92.83,13.61,0.35,0.003484,80.77,1704994400.7,4041.8,679.97,167.45,0,4,0,0,0,0,0,1,0.5777,0.0,0,25.17,6.84,81.41,10000.0,1.0
2,2,1705212569,16,2,0.03,199.9,463.0,162.67,185.16,28.94,0.3,0.002194,167.27,1705208184.6,4385.0,1075.87,82.14,11,6,1,0,0,1,0,0,0.4533,0.0,0,23.32,8.4,91.67,4125.6,1.12
8,19,1706067183,1,1,0.0,73.4,441.0,160.77,144.19,19.6,0.82,0.0037,143.7,1706061337.1,5846.6,1126.06,86.71,9,2,0,1,0,1,0,0,0.3716,0.0,0,25.4,3.47,80.01,10000.0,1.0
8,20,1705731329,17,5,0.04,245.4,533.8,388.86,415.55,42.59,0.67,0.00067,436.78,1705727797.1,3531.9,806.19,96.63,11,5,1,0,0,1,0,0,0.5713,0.0,0,24.7,8.77,96.52,4594.6,1.11
8,15,1704808058,9,9,0.03,74.3,502.2,175.29,198.26,17.56,0.52,0.001585,156.61,1704805890.2,2168.2,468.41,88.48,19,1,0,1,0,0,1,0,0.5285,0.0,0,27.91,4.39,58.35,10000.0,1.0
5,9,1706368145,10,2,0.02,105.1,442.8,496.95,460.11,150.18,0.89,0.004621,540.28,1706364814.1,3331.5,593.65,32.76,20,5,1,0,0,0,1,0,0.378,0.0,0,24.57,2.07,85.56,6458.6,1.07
4,10,1704514503,21,16,0.17,256.9,67.1,260.77,288.88,99.21,0.94,0.004188,301.26,1704511628.1,2875.8,555.77,67.94,9,5,1,1,0,1,0,0,0.7801,0.9,0,24.36,7.22,85.89,5639.5,1.18
8,19,1704560932,5,5,0.01,223.1,408.6,86.33,87.95,10.9,0.56,0.002361,70.44,1704557652.9,3279.5,1160.08,334.58,22,5,1,0,0,0,0,1,0.4369,0.9,0,22.26,9.53,78.58,6568.9,1.16
7,20,1704434987,16,6,0.06,233.7,245.0,317.56,278.44,45.67,0.96,0.004629,366.78,1704429810.6,5177.3,1027.44,69.1,11,4,0,0,0,1,0,0,0.6277,0.8,0,23.88,2.34,87.71,6423.8,1.15
6,13,1705625842,21,17,0.08,290.5,415.2,286.55,336.18,79.08,0.67,0.003917,310.93,1705622999.6,2843.1,724.18,121.76,6,4,0,0,1,0,0,0,0.7616,0.0,0,22.27,2.79,91.72,4652.4,1.11
5,10,1705137853,11,10,0.02,111.3,107.0,109.05,111.04,17.68,0.68,0.001542,124.27,1705133908.7,3945.3,521.0,131.85,14,5,1,0,0,1,0,0,0.6005,0.8,0,22.67,7.43,86.41,7326.3,1.14
4,8,1704724048,13,13,0.09,54.0,554.9,170.64,161.91,55.96,0.54,0.004784,186.88,1704719022.7,5026.1,1092.81,68.19,19,0,0,1,0,0,1,0,0.6025,0.0,0,25.54,3.04,74.3,10000.0,1.0
6,8,1706044002,17,17,0.03,61.1,555.3,281.24,258.66,64.48,0.52,0.003763,314.58,1706037704.4,6297.9,1187.19,294.21,2,2,0,0,0,0,0,1,0.6982,0.0,0,27.61,5.9,71.78,10000.0,1.0
4,9,1704175448,17,10,0.26,119.3,375.0,237.46,248.78,57.96,0.76,0.001486,200.69,1704170428.0,5020.7,736.22,41.76,11,1,0,0,0,1,0,0,0.6487,0.0,0,22.28,4.56,86.38,5125.4,1.1
5,13,1705697889,17,12,0.03,163.0,393.9,343.53,366.44,87.01,0.6,0.000742,277.86,1705694156.8,3733.0,600.29,88.2,2,5,1,0,0,0,0,1,0.617,0.3,0,26.43,5.43,92.14,8754.9,1.05
2,7,1705896443,14,14,0.07,281.3,338.5,253.65,221.03,33.6,0.89,0.003264,235.98,1705893608.5,2835.4,799.95,156.77,9,0,0,1,0,1,0,0,0.7223,0.0,0,25.24,1.76,82.03,10000.0,1.0
5,9,1705006393,11,11,0.04,53.8,441.6,272.32,287.06,43.28,0.45,0.000687,252.94,1705001570.7,4822.6,1072.14,232.37,2,4,0,0,0,0,0,1,0.5434,1.1,0,27.72,5.75,89.38,8720.7,1.14
3,3,1704768879,10,10,0.1,94.3,347.5,286.56,298.09,42.95,0.57,0.003277,340.42,1704763150.7,5729.2,1130.34,271.91,8,1,0,1,1,0,0,0,0.5402,0.0,0,30.92,7.0,53.84,10000.0,1.0
9,16,1705724399,9,2,0.03,103.7,340.4,106.8,119.84,16.63,0.36,0.002463,113.57,1705720236.2,4163.7,549.08,104.07,9,5,1,1,0,1,0,0,0.3933,0.9,0,27.6,3.95,93.45,7009.5,1.15
1,1,1706019247,22,12,0.04,17.1,86.8,315.52,260.38,62.28,0.77,0.002018,275.09,1706015927.9,3319.3,711.82,120.19,19,1,0,1,0,0,1,0,0.7359,3.1,0,26.5,2.03,84.14,8382.7,1.34
3,6,1704763275,10,10,0.02,123.7,289.5,197.61,214.93,52.22,0.96,0.001629,166.04,1704759352.3,3923.6,855.04,226.76,6,1,0,0,1,0,0,0,0.6099,0.0,0,22.08,6.55,93.5,4400.8,1.11
2,7,1706394822,23,17,0.04,291.2,527.1,304.39,328.84,56.48,0.74,0.00255,302.2,1706388930.2,5892.0,553.73,71.71,4,6,1,0,0,0,0,1,0.8228,0.0,0,34.25,5.37,51.12,10000.0,1.0
10,17,1706449379,22,13,0.1,70.0,338.3,60.16,66.22,22.37,0.82,0.002898,68.84,1706443827.1,5552.6,309.5,45.97,19,6,1,1,0,0,1,0,0.8007,0.0,0,25.11,7.72,89.5,3140.9,1.14
8,18,1706198283,5,5,0.01,270.3,396.7,74.33,68.67,11.93,0.94,0.003922,79.58,1706194858.0,3425.2,465.64,111.34,21,3,0,0,0,0,0,1,0.5103,1.3,0,23.35,3.94,87.33,5161.3,1.23
3,1,1705326699,17,7,0.11,43.5,169.9,386.84,375.31,104.3,0.31,0.000655,378.46,1705320489.8,6209.9,1096.71,78.61,19,0,0,1,0,0,1,0,0.4676,1.5,0,27.48,2.2,82.76,8318.3,1.19
8,15,1706536742,7,7,0.02,244.9,113.6,220.04,231.35,36.21,0.74,0.004656,263.82,1706534767.3,1975.2,512.03,65.32,19,0,0,1,0,0,1,0,0.5006,0.0,0,28.99,2.83,54.85,10000.0,1.0
7,18,1706597203,8,4,0.01,116.3,493.0,222.92,255.87,34.37,0.96,0.001484,207.42,1706591320.1,5883.4,654.38,132.22,12,1,0,0,0,1,0,0,0.5143,0.0,0,29.45,3.05,64.85,10000.0,1.0
10,20,1704234923,2,2,0.01,200.8,123.8,477.43,547.25,130.42,0.77,0.000575,446.68,1704228826.5,6096.6,369.73,44.58,4,2,0,0,0,0,0,1,0.2779,0.0,0,30.85,9.41,55.13,10000.0,1.0
3,2,1704459103,15,8,0.07,156.8,522.7,238.77,225.37,62.28,0.8,0.002496,280.69,1704455711.3,3392.7,727.92,174.14,18,4,0,1,0,0,1,0,0.5981,2.3,0,27.18,2.0,94.94,6707.4,1.3
2,2,1704158637,12,12,0.02,96.9,276.9,256.35,291.15,75.69,0.73,0.001291,257.7,1704152974.9,5663.1,1175.93,118.01,6,1,0,0,1,0,0,0,0.5944,0.0,0,25.1,4.38,51.51,10000.0,1.0
9,18,1706228251,10,9,0.08,267.9,308.6,357.74,426.96,41.16,0.37,0.003742,326.52,1706225456.5,2795.2,335.43,18.6,5,4,0,0,1,0,0,0,0.4874,0.0,0,28.65,5.21,67.69,10000.0,1.0
9,18,1705657484,11,11,0.02,8.1,471.4,447.72,435.69,116.7,0.63,0.002251,517.1,1705650857.3,6627.2,602.23,122.72,15,4,0,0,0,1,0,0,0.5071,0.0,0,25.56,5.08,97.51,5035.8,1.1
8,17,1704805775,24,18,0.11,285.9,504.8,357.41,369.94,123.73,0.57,0.002514,390.29,1704802043.8,3731.9,357.51,24.52,18,1,0,1,0,0,1,0,0.7492,0.0,0,20.69,7.42,96.31,4888.9,1.1
5,12,1705130620,17,9,0.51,244.2,572.1,54.75,47.34,21.26,0.68,0.000564,49.44,1705126391.3,4229.7,923.62,215.47,12,5,1,0,0,1,0,0,0.653,0.0,0,34.95,5.84,55.75,10000.0,1.0
10,20,1705462174,8,8,0.13,43.1,91.2,424.06,349.26,76.97,0.37,0.001829,354.61,1705456767.4,5407.2,419.99,110.44,8,2,0,1,1,0,0,0,0.4136,0.0,0,33.17,9.06,50.27,10000.0,1.0
4,13,1704172823,15,3,0.04,105.9,497.4,126.76,112.79,31.86,0.48,0.000541,134.28,1704168263.8,4559.9,700.97,204.5,10,1,0,0,0,1,0,0,0.4897,0.0,0,27.43,2.26,82.27,10000.0,1.0
5,13,1705583983,8,2,0.03,32.3,307.3,203.29,233.14,35.21,0.98,0.004812,182.77,1705580303.7,3679.5,1106.0,322.57,18,3,0,1,0,0,1,0,0.4861,0.0,0,29.43,5.73,56.42,10000.0,1.0
3,2,1705905697,20,6,0.22,247.4,135.0,376.18,308.15,144.66,0.8,0.000531,415.88,1705901121.7,4576.0,1001.43,180.88,12,0,0,0,0,1,0,0,0.5449,0.0,0,27.85,4.65,80.73,10000.0,1.0
9,15,1704097619,23,2,0.35,180.9,459.4,113.38,128.87,12.37,0.89,0.002571,100.57,1704095097.1,2522.4,1157.98,78.94,13,0,0,0,0,1,0,0,0.6718,0.0,0,25.19,6.58,71.96,10000.0,1.0
1,4,1705491924,10,7,0.02,85.0,470.6,363.98,292.26,91.99,0.4,0.004398,418.08,1705487865.3,4059.1,699.96,88.07,17,2,0,1,0,0,1,0,0.4125,0.0,0,24.3,4.89,89.66,4071.2,1.12
10,18,1704352935,14,13,0.06,207.7,228.9,39.84,43.06,4.1,0.59,0.001982,42.93,1704346997.9,5937.7,573.69,145.09,12,3,0,0,0,1,0,0,0.6762,0.7,0,24.68,9.89,89.54,7771.7,1.11
1,2,1704695817,12,12,0.02,51.1,466.0,288.45,262.45,69.9,0.53,0.003107,333.33,1704690943.1,4874.2,868.55,156.07,12,0,0,0,0,1,0,0,0.5608,0.1,0,23.4,2.64,84.84,6240.9,1.09
5,13,1705379312,18,16,0.06,44.3,561.0,435.17,471.31,57.38,0.84,0.004136,481.78,1705376896.9,2415.4,879.52,227.43,9,1,0,1,0,1,0,0,0.7672,0.0,0,23.46,5.76,93.4,4833.5,1.1
2,6,1704176104,22,5,0.08,91.3,354.5,75.37,81.15,25.51,0.41,0.000969,64.69,1704169568.3,6536.5,775.37,129.34,11,1,0,0,0,1,0,0,0.5964,0.0,0,24.64,8.81,77.99,10000.0,1.0
5,14,1706258857,7,7,0.01,44.4,268.8,412.36,489.8,97.39,0.65,0.003075,483.67,1706252423.5,6434.3,453.54,72.2,14,4,0,0,0,1,0,0,0.4226,0.0,0,26.78,6.43,80.78,10000.0,1.0
7,15,1705782739,11,1,0.02,292.5,586.8,41.99,47.39,12.34,0.75,0.001078,44.51,1705775634.0,7105.4,1120.64,179.06,2,6,1,0,0,0,0,1,0.4853,0.0,0,24.24,8.44,72.25,10000.0,1.0
3,3,1705919685,5,5,0.02,143.4,561.4,324.13,299.71,83.49,0.35,0.004877,305.99,1705915305.2,4380.5,619.76,136.74,16,0,0,0,0,1,0,0,0.3208,0.0,0,27.97,3.41,79.31,10000.0,1.0
2,1,1704937612,16,1,0.43,46.2,446.5,486.67,580.71,120.79,0.91,0.003816,486.87,1704932719.8,4892.9,423.5,120.45,7,3,0,1,1,0,0,0,0.4679,0.0,0,26.11,7.04,73.92,10000.0,1.0
5,12,1704959675,19,8,0.04,134.2,244.9,277.77,232.37,90.83,0.71,0.00134,243.13,1704956880.3,2794.9,351.3,69.19,13,3,0,0,0,1,0,0,0.5987,3.7,0,22.1,8.38,75.98,7291.1,1.42
8,15,1704944707,24,13,0.53,221.9,397.9,294.57,323.05,89.13,0.44,0.002086,250.52,1704942206.0,2501.2,908.58,240.45,9,3,0,1,0,1,0,0,0.6827,0.0,0,25.78,1.95,93.17,3736.4,1.13
5,13,1706193909,21,2,0.3,199.8,497.0,339.69,339.31,130.81,0.51,0.000586,330.45,1706191931.5,1978.3,1158.54,118.73,20,3,0,0,0,0,1,0,0.4532,0.0,0,24.73,6.59,95.07,3870.9,1.12
5,12,1704236820,1,1,0.0,152.7,552.4,81.84,86.62,13.9,0.41,0.003575,84.91,1704230944.6,5876.1,578.52,93.72,4,2,0,0,0,0,0,1,0.295,0.0,0,22.43,3.65,97.79,4169.0,1.12
8,15,1705009588,7,3,0.04,264.2,166.2,474.18,418.34,134.72,0.46,0.002956,509.07,1705006761.7,2827.2,768.8,128.59,3,4,0,0,0,0,0,1,0.2855,0.0,0,25.71,4.02,66.37,10000.0,1.0
7,20,1705612317,19,1,0.21,129.9,304.3,369.48,419.74,97.36,0.36,0.001566,319.96,1705609844.1,2472.9,629.31,67.56,2,4,0,0,0,0,0,1,0.4178,0.5,0,22.33,2.55,75.35,5411.1,1.14
10,17,1705214909,14,14,0.11,209.1,424.1,490.18,585.39,150.0,0.47,0.004094,413.13,1705208894.0,6015.8,1119.18,163.07,12,6,1,0,0,1,0,0,0.5221,0.0,0,31.31,4.94,58.6,10000.0,1.0
2,2,1704931081,10,10,0.02,286.1,189.2,315.82,312.54,114.55,0.49,0.000517,273.19,1704927393.9,3687.4,584.15,144.78,5,3,0,0,1,0,0,0,0.4535,0.0,0,31.81,5.12,55.99,10000.0,1.0
5,12,1704338289,16,11,0.04,124.5,381.9,62.65,50.54,23.36,0.49,0.004189,75.16,1704335347.5,2941.7,538.65,116.2,8,3,0,1,1,0,0,0,0.6314,0.0,0,34.65,5.53,68.32,10000.0,1.0
3,4,1706144325,13,9,0.2,221.6,341.7,114.47,127.37,18.44,0.48,0.000916,109.87,1706140263.6,4062.2,763.11,173.41,6,3,0,0,1,0,0,0,0.569,0.0,0,25.44,1.17,86.79,3217.4,1.14
5,9,1704480866,12,12,0.02,151.5,515.2,228.48,247.55,73.01,0.42,0.002125,241.03,1704478684.9,2181.8,625.39,114.88,0,5,1,0,0,0,0,1,0.5353,0.0,0,25.98,4.89,91.17,6264.2,1.07
8,15,1706190844,10,10,0.04,183.3,400.2,214.52,184.0,27.47,0.31,0.004431,191.91,1706187902.6,2942.1,962.43,125.12,19,3,0,1,0,0,1,0,0.5049,0.0,0,23.04,8.66,87.11,6839.0,1.06
6,11,1706322342,11,11,0.27,208.5,570.6,319.74,311.46,82.35,0.44,0.003877,351.25,1706319756.9,2585.8,1090.18,127.88,7,5,1,1,1,0,0,0,0.5026,8.1,0,24.3,4.96,78.56,6406.9,1.88
6,13,1704306245,5,5,0.01,202.4,302.0,249.07,219.61,71.74,0.55,0.00498,247.1,1704301822.0,4423.8,809.27,225.94,23,2,0,0,0,0,0,1,0.3735,0.0,0,33.01,7.47,59.02,10000.0,1.0
3,3,1705613722,10,10,0.03,77.5,554.0,174.35,205.89,45.32,0.74,0.002943,148.5,1705609893.0,3829.4,389.23,80.08,3,4,0,0,0,0,0,1,0.5731,0.0,0,22.68,2.48,95.11,3881.9,1.12
8,17,1705165413,2,2,0.0,41.9,266.3,23.83,27.22,4.95,0.74,0.003717,23.16,1705161958.4,3454.8,1165.99,339.45,22,5,1,0,0,0,0,1,0.3974,0.0,0,21.74,1.04,91.24,6891.4,1.06
9,15,1705178262,13,9,0.06,78.2,593.5,200.8,219.48,61.33,0.45,0.001575,183.23,1705174241.9,4020.1,510.89,28.05,2,6,1,0,0,0,0,1,0.5194,0.0,0,25.28,4.05,97.55,4366.3,1.11
2,3,1704105381,19,8,0.17,52.1,486.6,311.98,255.18,89.47,0.52,0.002159,345.64,1704099202.9,6179.1,660.32,189.37,16,0,0,0,0,1,0,0,0.5618,1.0,0,26.63,9.17,84.68,8590.1,1.13
6,8,1704302784,12,7,0.02,64.3,494.8,426.57,390.59,164.52,0.33,0.001175,432.98,1704297875.1,4909.3,880.64,47.77,22,2,0,0,0,0,0,1,0.3515,0.0,0,25.76,1.13,85.58,3572.2,1.13
9,15,1705545497,2,2,0.01,105.8,574.8,452.56,491.25,156.34,0.77,0.001065,500.63,1705542562.0,2935.0,591.1,150.62,8,3,0,1,1,0,0,0,0.2511,0.0,0,23.22,6.47,96.18,3852.1,1.12
7,15,1704293386,12,5,0.03,83.5,76.9,68.53,71.88,26.06,0.44,0.003808,78.58,1704288773.4,4612.8,902.34,228.97,20,2,0,0,0,0,1,0,0.4819,0.0,0,25.56,1.01,70.94,10000.0,1.0
9,17,1706619339,15,12,0.14,217.4,114.6,315.34,297.18,106.17,0.46,0.003376,282.0,1706613686.2,5653.8,1086.31,88.75,18,1,0,1,0,0,1,0,0.5466,0.0,0,25.2,4.85,92.72,3508.4,1.13
8,15,1704532749,15,15,0.2,61.5,316.3,187.13,176.55,48.43,0.71,0.004086,175.22,1704526600.4,6149.5,604.75,38.62,14,5,1,0,0,1,0,0,0.6984,0.0,0,27.33,9.41,76.76,10000.0,1.0
5,12,1705968950,3,3,0.01,169.4,588.3,388.85,327.61,129.69,0.42,0.002513,343.82,1705963427.2,5523.7,1089.58,133.57,5,1,0,0,1,0,0,0,0.2352,0.0,0,24.49,7.05,70.97,10000.0,1.0
5,11,1704975146,17,9,0.05,86.4,454.7,47.54,50.66,8.14,0.64,0.001787,51.78,1704968241.6,6904.7,1125.37,220.41,17,3,0,1,0,0,1,0,0.6594,0.0,0,22.78,2.65,95.64,5733.3,1.09
2,1,1706229222,17,14,0.05,29.2,165.8,472.45,562.49,100.57,0.95,0.002952,428.93,1706223629.6,5593.0,893.01,265.48,6,4,0,0,1,0,0,0,0.7027,0.0,0,25.59,1.47,78.44,10000.0,1.0
3,3,1704370770,11,11,0.02,237.1,335.3,157.03,135.13,29.11,0.56,0.003903,159.52,1704368552.1,2218.4,316.23,23.9,17,3,0,1,0,0,1,0,0.5805,0.0,0,29.1,6.74,68.66,10000.0,1.0
9,18,1706183332,24,2,0.26,263.4,482.9,92.38,92.83,22.74,0.74,0.004758,95.33,1706178615.6,4717.2,345.29,22.69,17,3,0,1,0,0,1,0,0.6428,0.0,0,26.87,7.69,50.65,10000.0,1.0
4,14,1705997872,22,12,0.56,220.3,539.9,40.22,39.42,6.49,0.7,0.003423,37.05,1705993588.2,4283.9,551.41,78.49,13,1,0,0,0,1,0,0,0.7768,0.0,0,26.6,1.09,67.71,10000.0,1.0
8,15,1706395804,13,2,0.06,180.1,173.5,67.0,79.6,7.14,0.86,0.004046,61.57,1706393272.2,2532.4,431.07,96.71,4,6,1,0,0,0,0,1,0.5512,0.0,0,27.86,9.44,80.65,10000.0,1.0
8,20,1705862475,18,12,0.22,286.7,389.9,10.62,12.3,2.72,0.48,0.003953,12.43,1705858063.8,4411.9,584.0,144.39,0,0,0,0,0,0,0,1,0.69,2.3,0,27.33,9.38,88.85,5974.1,1.31
9,20,1704344334,8,7,0.02,9.5,481.5,187.19,180.18,64.17,0.57,0.000713,162.96,1704337372.4,6961.9,363.36,50.41,10,3,0,0,0,1,0,0,0.4499,1.4,0,24.96,4.45,75.08,7004.7,1.2
7,18,1706642629,11,8,0.02,268.7,556.7,56.48,57.47,18.19,0.83,0.00323,48.95,1706636523.6,6106.1,948.1,67.82,0,2,0,0,0,0,0,1,0.5998,0.0,0,22.78,1.16,87.26,4349.9,1.11
4,11,1705157055,14,1,0.03,144.5,340.6,103.38,101.81,38.35,0.34,0.004386,96.8,1705150397.6,6657.4,1146.79,249.68,20,5,1,0,0,0,1,0,0.4118,0.0,0,27.99,8.52,74.06,10000.0,1.0
7,16,1706586700,5,1,0.01,62.5,506.5,285.7,315.66,89.73,0.45,0.00306,327.72,1706582566.8,4133.4,1169.93,190.76,9,1,0,1,0,1,0,0,0.2743,0.0,0,24.86,9.57,72.79,10000.0,1.0
2,3,1704904916,23,14,0.05,96.9,482.8,226.9,225.56,75.64,0.57,0.002494,215.66,1704901132.8,3783.6,773.35,195.04,22,2,0,0,0,0,0,1,0.7239,0.0,0,22.17,3.42,91.82,5682.9,1.09
6,14,1704845939,13,5,0.28,187.3,335.1,277.42,261.82,34.52,0.44,0.004778,267.29,1704841619.0,4320.1,347.44,20.63,5,2,0,0,1,0,0,0,0.4835,2.5,0,25.23,7.7,85.17,5972.5,1.33
1,3,1704515869,12,3,0.03,197.0,505.2,214.68,178.02,39.09,0.99,0.003183,232.69,1704514029.5,1839.7,766.39,45.51,10,5,1,0,0,1,0,0,0.5471,1.7,0,27.52,5.12,94.37,7162.2,1.23
10,19,1706529284,24,12,0.14,143.6,306.0,295.25,278.34,44.08,0.65,0.004236,314.62,1706525657.1,3627.2,1141.97,317.53,17,0,0,1,0,0,1,0,0.7544,0.0,0,21.26,8.45,85.51,5965.2,1.08
3,4,1706613704,22,5,0.17,208.6,408.6,447.11,488.76,112.9,0.99,0.001697,506.7,1706609600.3,4104.7,883.86,204.89,16,1,0,0,0,1,0,0,0.625,0.0,0,23.8,6.05,86.83,4771.8,1.1
6,10,1706294921,23,10,0.08,166.9,490.0,295.7,350.14,88.15,0.67,0.000606,285.5,1706291505.5,3415.9,973.3,99.34,0,5,1,0,0,0,0,1,0.671,0.0,0,21.23,3.8,87.46,3502.5,1.13
8,17,1706386910,18,15,0.06,296.6,311.2,38.54,34.87,8.9,0.41,0.004764,42.65,1706383661.4,3248.8,831.72,191.6,1,6,1,0,0,0,0,1,0.7141,0.0,0,29.65,5.64,82.63,10000.0,1.0
4,12,1706091299,23,9,0.04,262.9,442.3,359.69,324.07,106.84,0.44,0.001148,431.55,1706086138.8,5160.8,687.89,83.95,15,2,0,0,0,1,0,0,0.5919,0.0,0,23.62,1.3,85.64,3378.7,1.13
4,14,1705384448,22,3,0.14,207.1,590.2,348.64,402.08,134.04,0.64,0.00366,397.73,1705380722.5,3725.7,535.26,153.43,11,1,0,0,0,1,0,0,0.5031,0.0,0,24.36,8.17,87.86,4796.3,1.1
1,3,1705537387,2,2,0.01,39.5,345.2,72.17,74.84,17.66,0.74,0.000545,63.36,1705532934.1,4453.2,1155.45,168.58,5,3,0,0,1,0,0,0,0.3835,0.0,0,22.55,3.69,94.29,5415.2,1.09
7,18,1705133836,17,4,0.06,267.9,282.1,81.16,81.95,31.56,0.73,0.004925,92.23,1705131841.9,1994.2,892.56,108.62,13,5,1,0,0,1,0,0,0.5775,0.0,0,27.36,4.14,70.59,10000.0,1.0
8,15,1706515853,1,1,0.02,31.8,521.5,318.97,350.52,51.94,0.68,0.003817,335.22,1706511506.1,4347.2,1163.81,254.92,13,0,0,0,0,1,0,0,0.3103,0.0,0,29.45,7.62,79.6,10000.0,1.0
9,19,1704301607,13,5,0.04,271.0,560.1,14.46,12.0,2.53,0.77,0.004497,14.23,1704296529.7,5077.7,469.65,118.0,22,2,0,0,0,0,0,1,0.5822,6.8,0,23.61,6.03,84.9,5344.5,1.78
2,7,1705404614,11,1,0.05,147.7,219.1,136.77,110.83,25.38,0.69,0.000507,124.91,1705398055.1,6559.6,834.28,168.5,17,1,0,1,0,0,1,0,0.4592,0.0,0,22.42,8.37,93.79,3759.7,1.12
2,5,1704385858,23,7,0.69,28.2,535.9,48.16,52.14,18.11,0.49,0.002167,49.49,1704379297.0,6561.2,1147.72,269.59,22,3,0,0,0,0,0,1,0.6608,0.0,0,20.52,5.24,93.7,4641.2,1.11
1,6,1704239592,14,3,0.06,257.0,464.5,143.43,121.49,25.19,0.94,0.003117,145.36,1704234572.1,5020.5,629.43,158.47,5,2,0,0,1,0,0,0,0.5767,0.0,0,27.14,2.16,67.33,10000.0,1.0
7,20,1705500138,11,11,0.18,203.5,346.4,334.77,346.84,75.93,0.44,0.001876,338.05,1705494818.8,5320.1,1001.53,242.16,19,2,0,1,0,0,1,0,0.5092,0.0,0,29.84,1.64,70.72,10000.0,1.0
2,4,1704986542,7,7,0.01,167.1,562.1,474.45,392.72,112.41,0.73,0.001651,456.82,1704981083.3,5459.5,504.06,101.06,20,3,0,0,0,0,1,0,0.4219,2.4,0,22.54,7.52,84.95,6052.3,1.32
