bus_id,stop_id,route_id,trip_id,arrival_time,report_count,unique_reporters,reports_per_minute,time_since_last_report_s,time_since_first_report_s,distance_mean,distance_median,distance_std,pct_within_radius,acc_mean,weighted_dist_mean,prev_arrival_time,time_since_last_arrival_s,t_mean,t_std,hour_of_day,day_of_week,is_weekend,is_rush_hour,is_early_morning,is_mid_day,is_evening,is_night,rain_1h,snow_1h,temperature,wind_speed,humidity,visibility,weather_delay_multiplier,weather_clear,weather_rain,weather_snow,weather_fog,weather_clouds,weather_thunderstorm,weather_unknown,traffic_level,event_nearby,confirm_prob
7,13,3,7,1704246429,17,6,3.61,147.2,514.1,118.41,112.77,40.56,0.88,0.002231,116.47,1704242991.3,3437.7,1704246688.56,28.14,7,2,0,1,1,0,0,0,0.0,0,29.6,5.78,78.68,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6288
8,19,4,8,1705319745,6,6,0.62,170.8,446.0,43.54,42.11,5.87,0.73,0.004723,46.36,1705317530.6,2214.7,1705319658.13,112.38,17,0,0,1,0,0,1,0,1.0,0,27.0,4.36,91.29,7447.3,1.15,0,1,0,0,0,0,0,3,0,0.5019
7,13,3,7,1704354226,13,6,1.92,199.2,97.9,203.68,177.75,29.95,0.88,0.000689,197.09,1704351517.9,2708.3,1704354453.83,113.62,13,3,0,0,0,1,0,0,0.0,0,21.39,9.62,91.53,5925.9,1.08,0,0,0,1,0,0,0,2,0,0.5919
5,6,2,5,1706405583,19,7,2.98,190.8,277.7,378.67,383.42,114.83,0.6,0.003792,427.82,1706402992.4,2590.8,1706405782.91,110.36,7,6,1,1,1,0,0,0,0.0,0,25.07,9.24,90.61,4516.2,1.11,0,0,0,1,0,0,0,3,0,0.5382
1,5,1,1,1706282398,9,5,1.0,68.5,537.6,284.11,321.44,89.17,0.79,0.00196,253.87,1706279459.6,2938.8,1706282612.66,164.98,20,4,0,0,0,0,1,0,0.0,0,29.41,4.44,52.65,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4514
6,12,3,6,1705279212,3,3,0.49,199.6,431.5,68.99,81.09,10.65,0.74,0.001502,63.67,1705274462.1,4750.9,1705279163.29,36.24,6,0,0,0,1,0,0,0,0.0,0,26.71,7.82,58.36,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4175
1,1,1,1,1704315858,14,3,2.31,53.1,186.3,21.62,24.51,8.48,0.39,0.001542,24.8,1704309056.0,6802.9,1704315810.68,14.87,2,3,0,0,0,0,0,1,0.0,0,24.24,4.54,76.48,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.4835
4,6,2,4,1705598790,12,11,3.84,16.9,377.7,204.87,243.69,53.93,0.49,0.003692,186.14,1705592107.3,6682.9,1705598715.03,112.22,22,3,0,0,0,0,0,1,0.0,0,24.3,8.49,73.52,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5536
4,7,2,4,1704661233,21,8,2.26,33.1,303.0,175.35,201.35,21.93,0.45,0.003886,143.88,1704656774.0,4459.7,1704661198.97,70.21,2,0,0,0,0,0,0,1,0.0,0,22.37,6.15,91.89,3645.5,1.13,0,0,0,1,0,0,0,1,0,0.6396
2,5,1,2,1706057337,4,2,0.97,205.5,90.6,26.99,25.82,8.34,0.44,0.003387,24.4,1706050752.3,6584.9,1706057574.54,62.97,6,2,0,0,1,0,0,0,0.0,0,25.38,3.16,73.23,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3567
8,19,4,8,1706238959,4,4,0.99,51.1,458.5,186.63,199.42,33.82,0.36,0.004967,160.97,1706231822.2,7137.5,1706239246.03,159.79,8,4,0,1,1,0,0,0,2.2,0,25.47,5.21,92.32,6157.8,1.29,0,1,0,0,0,0,0,3,0,0.3456
3,5,1,3,1705138405,2,2,0.4,195.2,72.7,220.52,201.02,30.6,0.37,0.003214,222.6,1705135236.4,3169.4,1705138388.28,100.99,15,5,1,0,0,1,0,0,0.0,0,26.95,8.03,63.04,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.2973
3,3,1,3,1705641401,12,12,9.01,293.8,423.9,424.97,395.11,128.74,0.72,0.003214,456.0,1705636494.9,4906.9,1705641359.24,58.8,10,4,0,0,0,1,0,0,0.0,0,32.69,7.23,54.53,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5384
10,22,5,10,1705718655,22,10,8.55,196.9,174.7,69.78,75.4,9.35,1.0,0.001326,72.41,1705714634.4,4021.4,1705718431.63,10.43,8,5,1,1,1,0,0,0,1.9,0,26.84,8.0,91.84,6930.9,1.26,0,1,0,0,0,0,0,3,0,0.8042
10,25,5,10,1705949867,14,2,24.0,267.7,371.5,286.32,286.35,34.59,0.36,0.003204,268.11,1705943114.5,6753.2,1705949811.69,32.94,0,1,0,0,0,0,0,1,0.0,0,24.29,7.28,88.81,5101.9,1.1,0,0,0,1,0,0,0,1,0,0.436
4,6,2,4,1706122359,13,4,2.1,176.5,197.0,380.6,316.92,143.6,0.53,0.001075,371.83,1706120330.2,2029.3,1706122470.35,181.03,0,3,0,0,0,0,0,1,0.0,0,29.02,2.14,67.55,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.378
2,3,1,2,1706515067,12,2,3.7,268.8,408.2,151.24,139.07,55.56,0.31,0.001952,154.53,1706512466.7,2600.4,1706514822.34,163.98,13,0,0,0,0,1,0,0,0.0,0,33.94,9.09,66.47,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3803
10,22,5,10,1706177973,13,5,3.3,75.9,111.3,164.31,137.8,25.15,0.99,0.002498,166.4,1706171455.5,6517.5,1706178270.39,118.63,15,3,0,0,0,1,0,0,3.3,0,23.96,7.05,81.11,6610.8,1.4,0,1,0,0,0,0,0,2,0,0.6041
9,25,5,9,1704886100,3,3,0.45,40.3,369.2,135.8,152.32,30.93,1.0,0.000916,151.03,1704880662.6,5438.0,1704886261.11,64.97,16,2,0,0,0,1,0,0,1.4,0,26.78,5.96,79.65,5904.1,1.22,0,1,0,0,0,0,0,2,0,0.4493
2,5,1,2,1704836624,13,9,13.88,21.8,117.0,296.94,302.21,50.52,0.75,0.00419,242.49,1704832134.4,4489.9,1704836737.91,54.2,3,2,0,0,0,0,0,1,0.7,0,25.68,6.25,92.96,8239.7,1.11,0,1,0,0,0,0,0,1,0,0.5898
1,4,1,1,1705050619,7,4,3.56,212.0,360.5,185.72,216.28,19.74,0.52,0.000756,205.52,1705045028.5,5591.4,1705050518.65,136.75,14,4,0,0,0,1,0,0,0.0,0,22.38,4.71,94.83,4816.7,1.1,0,0,0,1,0,0,0,2,0,0.4285
2,4,1,2,1704755278,15,15,17.77,54.0,93.0,254.66,214.56,34.19,0.96,0.004427,249.78,1704748155.3,7123.3,1704754978.74,124.73,4,1,0,0,0,0,0,1,1.9,0,24.74,4.73,82.94,6821.5,1.26,0,1,0,0,0,0,0,1,0,0.7626
8,18,4,8,1704477441,9,9,1.87,182.5,374.1,206.72,193.33,28.54,0.57,0.001232,226.1,1704474513.6,2927.7,1704477176.43,112.71,23,4,0,0,0,0,0,1,0.0,0,23.57,4.11,96.33,5307.9,1.09,0,0,0,1,0,0,0,1,0,0.5293
3,5,1,3,1705505402,14,14,7.82,264.2,361.5,436.27,413.85,124.04,0.67,0.001936,431.02,1705500889.4,4513.5,1705505223.35,66.43,21,2,0,0,0,0,0,1,3.1,0,27.49,2.76,82.2,6227.9,1.39,0,1,0,0,0,0,0,1,0,0.5873
10,25,5,10,1704949674,6,6,0.99,241.5,313.5,217.1,260.14,22.39,0.93,0.001171,241.93,1704944537.6,5136.8,1704949579.54,175.41,10,3,0,0,0,1,0,0,0.0,0,20.08,4.16,87.95,5267.6,1.09,0,0,0,1,0,0,0,2,0,0.5249
7,16,3,7,1704171093,22,18,3.65,271.2,266.9,116.0,113.34,13.28,0.87,0.004219,120.09,1704167386.9,3706.8,1704171273.49,113.16,10,1,0,0,0,1,0,0,3.5,0,25.79,4.73,90.69,7394.3,1.4,0,1,0,0,0,0,0,2,1,0.8956
6,12,3,6,1705529167,9,9,1.1,248.3,485.4,148.85,168.93,39.13,0.56,0.003314,119.81,1705526595.0,2572.0,1705529312.41,52.61,3,3,0,0,0,0,0,1,0.0,0,30.98,8.69,57.7,10000.0,1.0,1,0,0,0,0,0,0,1,1,0.5162
5,9,2,5,1706384399,23,15,4.51,23.3,98.4,291.19,298.88,105.82,0.69,0.004819,238.63,1706382070.5,2329.2,1706384126.22,41.13,1,6,1,0,0,0,0,1,0.0,0,27.25,1.41,77.91,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7333
8,21,4,8,1706309492,18,12,1.83,240.0,468.6,343.47,297.6,40.44,0.78,0.00378,281.23,1706302681.2,6811.5,1706309247.34,60.75,4,5,1,0,0,0,0,1,0.0,0,24.03,3.98,87.21,3221.7,1.14,0,0,0,1,0,0,0,1,0,0.7123
6,11,3,6,1705141255,4,4,0.4,17.2,582.6,279.43,331.2,37.56,0.64,0.001263,229.24,1705136120.5,5134.7,1705141079.81,119.6,15,5,1,0,0,1,0,0,0.0,0,20.67,4.93,89.32,6126.5,1.08,0,0,0,1,0,0,0,2,0,0.3991
6,12,3,6,1705754410,7,7,0.73,220.4,324.5,319.05,349.64,90.51,0.31,0.001376,358.67,1705751138.7,3272.3,1705754549.92,77.56,18,5,1,1,0,0,1,0,0.0,0,23.13,9.61,85.88,3724.9,1.13,0,0,0,1,0,0,0,3,0,0.3608
4,8,2,4,1705784897,16,6,3.92,158.3,598.1,76.26,81.61,16.68,0.39,0.001214,89.96,1705778347.2,6549.8,1705785141.31,198.35,2,6,1,0,0,0,0,1,0.5,0,24.13,4.77,88.38,6935.2,1.11,0,1,0,0,0,0,0,1,0,0.5439
6,13,3,6,1705658479,1,1,0.18,173.2,173.5,373.71,302.74,77.15,0.85,0.003038,338.01,1705652926.7,5552.7,1705658519.83,160.27,15,4,0,0,0,1,0,0,2.7,0,25.66,3.35,84.76,5532.7,1.35,0,1,0,0,0,0,0,2,0,0.3191
9,22,5,9,1705651183,2,2,0.48,272.9,191.0,54.74,50.77,7.19,0.39,0.003082,45.13,1705649216.7,1967.0,1705651312.4,75.52,13,4,0,0,0,1,0,0,0.0,0,24.75,6.78,70.07,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3248
2,2,1,2,1705386798,2,2,0.33,244.0,292.0,377.43,439.79,102.52,0.43,0.00171,331.93,1705383665.7,3133.0,1705386682.61,113.25,12,1,0,0,0,1,0,0,0.0,0,23.53,1.73,90.54,5461.7,1.09,0,0,0,1,0,0,0,2,0,0.2368
8,21,4,8,1704543181,15,4,2.3,202.3,491.3,467.05,377.4,68.25,0.92,0.002563,479.12,1704537801.6,5380.3,1704543289.4,186.69,17,5,1,1,0,0,1,0,0.0,0,29.98,3.58,79.4,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5558
8,20,4,8,1704243380,9,9,3.96,45.7,523.9,255.03,272.87,43.79,0.83,0.00392,235.91,1704239362.9,4017.7,1704243206.42,195.43,6,2,0,0,1,0,0,0,0.0,0,23.87,8.04,97.15,4213.5,1.12,0,0,0,1,0,0,0,1,0,0.5653
1,1,1,1,1705901371,23,17,12.15,289.7,291.2,319.69,348.6,67.16,0.4,0.00143,295.81,1705896136.7,5234.8,1705901310.42,6.33,10,0,0,0,0,1,0,0,1.5,0,27.53,8.16,91.24,8300.8,1.18,0,1,0,0,0,0,0,2,0,0.7444
4,9,2,4,1706099182,17,17,1.78,116.1,243.2,40.59,40.37,5.39,0.47,0.001926,45.61,1706092654.8,6527.6,1706099063.9,172.45,17,2,0,1,0,0,1,0,0.0,0,29.14,2.32,80.29,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.7484
5,10,2,5,1706576102,14,11,2.72,40.4,228.5,403.17,461.46,56.92,0.97,0.00198,429.35,1706570242.5,5859.9,1706576289.54,189.42,6,1,0,0,1,0,0,0,0.8,0,27.15,7.68,77.63,7820.2,1.12,0,1,0,0,0,0,0,1,0,0.6694
8,21,4,8,1704730199,22,13,35.76,216.7,316.8,426.06,406.19,64.11,0.89,0.00297,373.09,1704724509.7,5690.1,1704730206.46,122.84,21,0,0,0,0,0,0,1,1.2,0,26.97,1.95,91.59,7837.6,1.17,0,1,0,0,0,0,0,1,0,0.772
7,16,3,7,1705865865,24,18,5.82,266.5,85.5,481.09,515.57,139.23,0.49,0.00162,566.16,1705862455.0,3410.7,1705866030.95,81.66,1,0,0,0,0,0,0,1,0.3,0,22.06,4.32,85.89,8903.1,1.05,0,1,0,0,0,0,0,1,0,0.7166
6,16,3,6,1704964485,18,7,2.04,154.1,334.2,77.8,92.83,13.61,0.35,0.003484,80.77,1704960443.7,4041.8,1704964438.79,158.09,14,3,0,0,0,1,0,0,0.0,0,21.17,4.77,95.66,5595.0,1.09,0,0,0,1,0,0,0,2,0,0.5777
5,8,2,5,1704737829,4,4,1.23,180.8,597.7,223.28,260.85,45.44,0.34,0.001419,216.02,1704734843.5,2986.0,1704737529.7,183.43,23,0,0,0,0,0,0,1,3.7,0,26.45,1.61,78.36,5481.5,1.46,0,1,0,0,0,0,0,1,0,0.3302
4,6,2,4,1706476470,1,1,0.19,107.9,262.4,314.45,341.96,41.88,0.32,0.004974,280.83,1706474379.5,2090.7,1706476284.16,12.6,2,0,0,0,0,0,0,1,0.0,0,26.35,4.07,81.05,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.2501
6,11,3,6,1705852520,17,15,2.19,203.1,77.1,272.13,221.81,93.18,0.52,0.003031,248.13,1705846495.4,6025.5,1705852752.82,82.74,21,6,1,0,0,0,0,1,0.0,0,29.18,5.81,70.34,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6407
4,7,2,4,1704946084,19,19,71.82,271.7,97.1,496.03,585.59,69.99,0.68,0.001332,481.77,1704943952.7,2131.7,1704945918.79,75.84,9,3,0,1,0,1,0,0,0.0,0,22.63,7.64,97.71,6231.5,1.08,0,0,0,1,0,0,0,3,0,0.7783
5,10,2,5,1706300274,18,17,5.62,203.8,515.9,458.75,498.74,84.91,0.53,0.000593,506.62,1706298243.4,2030.8,1706300492.99,28.14,1,5,1,0,0,0,0,1,0.4,0,24.86,4.96,89.76,5556.0,1.13,0,1,0,0,0,0,0,1,0,0.6918
2,2,1,2,1704619244,4,4,0.79,9.2,493.6,490.59,511.38,123.19,0.91,0.004786,540.54,1704615038.9,4205.4,1704619299.72,141.68,14,6,1,0,0,1,0,0,0.4,0,24.68,4.7,91.6,7618.9,1.09,0,1,0,0,0,0,0,2,0,0.3678
4,8,2,4,1704393432,19,18,8.37,59.9,573.4,112.85,102.06,44.11,0.81,0.003648,128.78,1704391007.0,2425.4,1704393556.07,103.22,0,4,0,0,0,0,0,1,0.0,0,28.97,6.58,75.16,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.8167
5,6,2,5,1705315587,15,3,7.55,48.1,566.6,459.65,530.89,132.21,0.87,0.000811,429.27,1705312093.9,3494.0,1705315669.32,74.41,16,0,0,0,0,1,0,0,0.0,0,24.89,8.33,76.93,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.4659
5,6,2,5,1704444240,19,15,6.21,194.6,384.5,351.08,331.77,121.89,0.44,0.002611,393.34,1704441467.7,2772.9,1704444006.43,177.32,14,4,0,0,0,1,0,0,0.0,0,28.43,1.23,63.68,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.6197
9,24,5,9,1704920734,5,5,2.02,119.1,103.5,82.11,75.47,10.42,0.94,0.000527,81.58,1704918269.1,2465.5,1704920619.21,185.58,2,3,0,0,0,0,0,1,0.0,0,24.97,2.85,84.32,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5121
8,17,4,8,1705518387,13,13,6.43,54.0,554.9,170.64,161.91,55.96,0.54,0.004784,186.88,1705513361.4,5026.1,1705518616.01,14.67,0,3,0,0,0,0,0,1,0.0,0,27.57,3.04,59.3,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6025
10,24,5,10,1706498387,17,17,2.05,61.1,555.3,281.24,258.66,64.48,0.52,0.003763,314.58,1706492089.4,6297.9,1706498678.68,159.3,8,0,0,1,1,0,0,0,0.0,0,23.61,1.37,89.41,5178.4,1.1,0,0,0,1,0,0,0,3,0,0.6982
8,20,4,8,1705257316,22,16,5.6,177.1,310.7,313.41,310.94,93.56,0.45,0.001008,325.5,1705252899.4,4417.3,1705257032.89,79.19,0,0,0,0,0,0,0,1,0.2,0,25.19,8.25,82.92,7452.6,1.07,0,1,0,0,0,0,0,1,0,0.7011
3,1,1,3,1706562768,13,13,5.03,136.8,126.7,110.93,88.79,12.4,0.98,0.001591,118.18,1706556437.5,6331.1,1706562799.05,34.86,2,1,0,0,0,0,0,1,2.6,0,25.6,9.78,89.63,8079.0,1.3,0,1,0,0,0,0,0,1,0,0.7354
8,17,4,8,1705001333,6,6,0.67,40.2,237.0,409.72,425.66,89.36,0.63,0.004345,383.49,1704994837.7,6496.1,1705001086.64,156.48,0,4,0,0,0,0,0,1,0.0,0,33.48,4.87,53.64,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.3989
7,14,3,7,1705914917,9,9,6.09,89.5,339.8,376.53,427.21,117.21,0.95,0.003824,347.35,1705911686.5,3231.4,1705915035.62,42.61,14,0,0,0,0,1,0,0,0.0,0,25.93,8.39,60.64,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5158
10,22,5,10,1706121582,12,7,1.99,54.0,265.1,312.43,371.14,99.44,0.95,0.00393,323.89,1706118745.4,2836.9,1706121682.32,126.56,0,3,0,0,0,0,0,1,0.0,0,27.61,5.76,74.8,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5387
3,5,1,3,1705447458,21,16,10.91,30.1,295.6,332.57,324.29,60.87,0.69,0.002062,390.15,1705440676.2,6782.3,1705447459.92,68.94,4,2,0,0,0,0,0,1,2.7,0,22.22,9.28,84.5,6345.3,1.34,0,1,0,0,0,0,0,1,0,0.7693
2,2,1,2,1705519896,24,19,25.8,291.9,339.7,310.95,278.19,76.2,0.6,0.000837,261.97,1705513573.8,6322.4,1705519740.05,43.02,1,3,0,0,0,0,0,1,0.0,0,30.05,1.56,65.37,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.8169
9,25,5,9,1704381593,20,8,2.39,39.8,84.4,224.57,255.47,40.14,0.6,0.00068,220.0,1704376674.4,4919.1,1704381636.01,69.82,20,3,0,0,0,0,1,0,0.0,0,25.89,4.3,67.13,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6389
9,25,5,9,1706092016,2,2,0.38,89.0,339.3,425.61,457.13,79.59,0.44,0.001693,369.39,1706089700.2,2316.5,1706091968.17,27.09,15,2,0,0,0,1,0,0,0.0,0,21.03,1.57,92.12,3658.4,1.13,0,0,0,1,0,0,0,2,0,0.2626
8,19,4,8,1704665267,12,2,49.53,289.3,263.6,305.57,254.2,93.18,0.95,0.00309,259.87,1704660325.8,4941.3,1704665426.91,84.25,3,0,0,0,0,0,0,1,0.0,0,25.28,6.61,93.43,6597.0,1.07,0,0,0,1,0,0,0,1,0,0.4714
5,10,2,5,1704904120,24,7,3.15,204.5,222.5,100.18,110.46,24.27,0.46,0.003275,81.76,1704900559.6,3561.3,1704904102.05,33.85,21,2,0,0,0,0,0,1,0.0,0,34.85,2.17,54.18,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.6603
10,22,5,10,1706073206,8,8,0.99,98.8,64.7,197.25,181.61,21.94,0.65,0.002314,207.86,1706068052.1,5154.4,1706072978.91,195.51,10,2,0,0,0,1,0,0,0.0,0,25.12,5.39,73.91,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.5248
4,8,2,4,1704344203,4,1,1.8,190.1,558.8,498.78,405.5,85.13,0.52,0.002296,447.36,1704341304.3,2898.8,1704344475.85,184.11,10,3,0,0,0,1,0,0,0.0,0,25.47,4.65,56.78,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.2813
3,2,1,3,1705727838,21,18,2.83,165.1,412.9,144.25,149.62,35.6,0.39,0.001591,132.23,1705721047.3,6791.3,1705727676.78,61.4,10,5,1,0,0,1,0,0,0.0,0,26.22,2.06,78.27,10000.0,1.0,1,0,0,0,0,0,0,2,1,0.7651
9,22,5,9,1706359360,10,7,40.23,105.0,489.7,47.97,43.79,13.22,0.48,0.004703,40.89,1706353254.7,6105.9,1706359365.37,151.31,18,5,1,1,0,0,1,0,0.0,0,25.86,8.71,75.29,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.5077
1,4,1,1,1705051793,13,13,2.9,282.0,219.3,242.98,267.95,74.53,0.9,0.004986,235.87,1705049393.7,2400.2,1705051512.13,146.74,14,4,0,0,0,1,0,0,0.0,0,25.24,1.56,87.87,3633.8,1.13,0,0,0,1,0,0,0,2,0,0.6574
10,25,5,10,1704926501,17,17,2.02,197.0,392.1,96.08,96.59,30.23,0.98,0.001406,77.23,1704924295.4,2206.6,1704926427.5,165.01,4,3,0,0,0,0,0,1,0.0,0,24.74,5.05,81.58,5209.9,1.1,0,1,0,0,0,0,0,1,0,0.825
1,2,1,1,1705006285,1,1,0.35,59.4,81.3,20.7,22.98,2.91,0.63,0.003227,20.11,1705004339.1,1946.4,1705006455.59,7.05,2,4,0,0,0,0,0,1,2.9,0,27.36,5.29,83.66,7142.2,1.34,0,1,0,0,0,0,0,1,0,0.3496
5,9,2,5,1706369204,7,7,0.73,155.1,304.5,146.56,173.46,20.94,0.71,0.001771,133.6,1706365217.6,3986.8,1706369503.67,15.72,20,5,1,0,0,0,1,0,0.0,0,30.79,2.39,51.65,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5092
4,8,2,4,1705431712,13,2,4.21,290.1,570.1,174.09,179.02,64.91,0.3,0.004148,205.31,1705429419.5,2293.2,1705431509.53,192.35,0,2,0,0,0,0,0,1,0.0,0,27.23,3.32,65.28,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.382
7,11,3,7,1705922619,5,5,0.58,287.0,187.8,442.48,371.15,51.64,0.39,0.00076,503.55,1705920501.0,2118.9,1705922482.9,25.23,16,0,0,0,0,1,0,0,0.0,0,25.77,7.01,66.81,10000.0,1.0,1,0,0,0,0,0,0,2,0,0.3614
3,3,1,3,1706312984,3,3,0.33,13.5,189.4,25.87,24.17,6.58,0.86,0.002021,28.0,1706310172.1,2812.5,1706313135.0,51.02,5,5,1,0,1,0,0,0,0.0,0,24.86,2.64,68.71,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.446
2,1,1,2,1706280315,17,17,1.96,177.0,447.7,192.3,160.95,45.65,0.58,0.004402,172.61,1706273295.0,7020.4,1706280590.21,53.29,20,4,0,0,0,0,1,0,0.0,0,26.09,9.7,82.91,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.7286
5,10,2,5,1704937024,14,14,1.9,20.2,86.6,199.28,187.6,38.8,0.64,0.001943,174.75,1704933553.2,3471.1,1704937309.28,85.17,7,3,0,1,1,0,0,0,1.2,0,25.46,7.13,94.67,5966.4,1.2,0,1,0,0,0,0,0,3,0,0.6679
8,17,4,8,1705664784,23,2,31.99,180.9,459.4,113.38,128.87,12.37,0.89,0.002571,100.57,1705662262.5,2522.4,1705665056.87,19.17,17,4,0,1,0,0,1,0,0.0,0,21.19,5.9,89.52,5480.9,1.09,0,0,0,1,0,0,0,3,0,0.6718
5,9,2,5,1704877574,20,6,2.62,218.1,64.0,259.48,222.04,93.38,0.91,0.002383,253.71,1704874137.2,3437.7,1704877704.9,74.94,14,2,0,0,0,1,0,0,0.6,0,24.59,1.11,76.83,7986.4,1.1,0,1,0,0,0,0,0,2,0,0.6186
9,25,5,9,1704600584,3,3,0.43,7.9,281.0,171.4,184.65,56.54,0.51,0.004152,157.27,1704596374.7,4210.2,1704600721.06,140.12,9,6,1,1,0,1,0,0,0.0,0,25.92,6.49,87.93,5649.3,1.09,0,0,0,1,0,0,0,3,0,0.327
2,5,1,2,1704499490,22,16,3.84,5.6,200.8,263.96,287.42,40.19,0.68,0.003715,258.11,1704497544.4,1946.2,1704499460.23,62.81,5,5,1,0,1,0,0,0,0.0,0,34.3,6.87,52.49,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.8004
7,16,3,7,1705265073,7,7,0.75,261.0,442.1,62.04,68.89,21.24,0.84,0.001013,65.62,1705258768.4,6305.4,1705265120.19,131.05,2,0,0,0,0,0,0,1,1.2,0,25.17,1.73,75.69,7555.9,1.17,0,1,0,0,0,0,0,1,0,0.5352
10,24,5,10,1704859962,15,10,3.43,299.7,179.0,60.58,62.64,14.94,0.67,0.003501,54.93,1704853244.4,6717.6,1704859923.42,30.17,9,2,0,1,0,1,0,0,0.0,0,32.42,3.84,62.86,10000.0,1.0,1,0,0,0,0,0,0,3,0,0.6485
2,2,1,2,1704660482,10,10,3.76,118.6,569.2,309.08,350.5,96.78,0.38,0.003812,281.28,1704655231.0,5251.2,1704660386.77,199.55,2,0,0,0,0,0,0,1,0.0,0,27.64,9.38,55.58,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.449
5,10,2,5,1705874817,21,7,2.15,292.8,95.2,412.7,436.85,121.42,0.39,0.003426,492.35,1705868094.0,6723.8,1705874781.33,12.79,3,0,0,0,0,0,0,1,0.0,0,28.62,7.31,66.53,10000.0,1.0,1,0,0,0,0,0,0,1,0,0.5136
3,4,1,3,1704215423,2,2,0.22,194.1,228.3,267.41,220.99,104.76,0.55,0.00265,251.93,1704209937.6,5485.6,1704215520.52,144.49,22,1,0,0,0,0,0,1,0.0,0,21.61,6.9,89.1,3501.0,1.13,0,0,0,1,0,0,0,1,0,0.2596
5,7,2,5,1705668592,13,13,2.8,27.7,422.2,412.42,370.29,93.37,0.89,0.004447,370.05,1705663819.5,4773.1,1705668408.11,24.87,18,4,0,1,0,0,1,0,0.0,0,25.47,1.44,95.67,6040.1,1.08,0,0,0,1,0,0,0,3,0,0.6351
8,17,4,8,1705258410,9,9,1.31,227.2,452.8,436.11,381.94,96.09,0.96,0.002285,370.67,1705253772.8,4637.4,1705258175.94,44.56,0,0,0,0,0,0,0,1,0.0,0,25.99,9.95,92.04,4136.2,1.12,0,0,0,1,0,0,0,1,1,0.5396
6,14,3,6,1705268995,11,8,1.48,204.2,171.2,182.72,155.39,25.39,0.77,0.004364,216.54,1705263802.5,5193.1,1705268806.06,25.6,3,0,0,0,0,0,0,1,3.4,0,25.47,7.33,87.37,8125.8,1.37,0,1,0,0,0,0,0,1,0,0.5813
6,16,3,6,1704229106,20,7,2.1,93.5,70.4,221.67,180.27,85.61,0.45,0.00405,246.02,1704226130.7,2975.7,1704229179.18,14.38,2,2,0,0,0,0,0,1,0.0,0,29.84,9.29,50.29,10000.0,1.0,1,0,0,0,0,0,0,1,1,0.5488
3,3,1,3,1704670356,16,16,6.16,269.0,369.9,181.88,206.09,45.11,0.94,0.004676,157.54,1704668544.4,1812.5,1704670647.29,181.7,5,0,0,0,1,0,0,0,0.0,0,20.33,3.33,95.83,4831.2,1.1,0,0,0,1,0,0,0,1,0,0.7745
8,19,4,8,1704632761,15,2,1.65,54.8,582.9,231.91,273.26,70.28,0.51,0.001347,213.71,1704630459.2,2302.3,1704632547.79,25.41,18,6,1,1,0,0,1,0,0.0,0,22.54,2.17,95.34,3565.5,1.13,0,0,0,1,0,0,0,3,0,0.4419
9,22,5,9,1704590898,4,4,0.43,247.3,251.2,331.35,336.29,100.45,0.78,0.003329,300.35,1704588887.7,2010.6,1704590871.63,178.74,6,6,1,0,1,0,0,0,0.0,0,23.42,2.47,95.82,6966.5,1.06,0,0,0,1,0,0,0,1,0,0.3631
